age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
46,4,1,4,12,3,4,1,0,0,40,1
24,0,15,2,0,0,4,1,0,28,40,1
48,4,11,2,1,0,4,1,0,0,35,1
67,6,8,2,12,0,4,0,0,0,50,0
21,4,9,4,4,3,4,1,0,0,40,1
38,0,11,4,0,1,4,0,0,0,50,1
55,4,15,2,13,0,2,1,0,0,40,1
55,6,12,6,4,4,3,1,0,0,30,1
29,4,7,4,7,3,4,1,0,0,40,1
69,4,15,2,12,0,4,1,0,0,50,1
19,6,15,4,10,1,4,0,21,0,69,1
53,6,3,4,12,3,4,0,0,0,50,0
50,4,11,0,8,4,4,1,92,0,40,0
71,4,11,5,10,1,2,1,0,0,40,1
29,4,7,0,8,4,4,1,19,0,40,1
42,4,7,0,1,3,4,1,0,0,40,1
89,4,9,2,4,5,4,0,0,0,40,0
22,2,15,4,1,1,4,0,0,0,40,1
17,4,5,0,3,4,4,0,0,0,40,0
50,4,11,2,14,5,2,0,53,0,40,1
40,2,5,0,7,1,4,1,0,0,40,1
86,4,11,2,6,0,4,1,0,0,33,1
44,4,1,2,12,5,4,1,7,0,56,1
46,4,1,2,12,0,4,1,0,84,40,1
31,4,14,0,4,4,4,1,0,0,40,1
50,4,11,2,8,0,4,1,80,92,40,1
40,4,8,4,12,1,2,1,0,0,45,1
34,5,11,2,1,0,4,1,0,0,50,0
21,4,11,4,10,1,4,0,0,0,80,1
29,4,12,4,3,1,4,0,0,0,45,1
8,4,11,4,4,1,4,1,0,0,40,1
23,4,15,5,12,1,4,1,0,0,50,1
39,4,9,4,4,1,4,1,0,0,40,1
24,4,11,2,12,0,4,1,0,0,70,1
55,4,9,4,3,1,4,0,0,0,35,0
19,6,1,0,4,4,4,0,47,0,48,1
79,4,12,0,3,4,4,0,0,0,40,1
30,2,11,2,10,0,4,1,0,0,50,0
8,4,10,0,12,1,4,1,0,0,40,0
42,2,11,0,1,1,4,0,84,0,35,1
63,4,11,2,10,0,4,1,0,0,40,1
21,4,11,5,1,1,4,1,0,0,35,1
21,4,15,4,1,1,0,0,0,28,59,1
41,4,9,4,12,3,0,1,0,0,40,1
32,4,15,4,8,1,4,0,0,0,40,0
24,4,15,2,3,0,4,1,0,0,40,0
19,4,11,4,10,1,4,0,0,0,14,1
32,2,9,2,11,0,4,0,0,0,40,1
96,0,11,2,0,0,4,0,0,0,58,1
51,2,1,3,10,4,4,1,0,0,40,0
33,4,11,2,10,0,4,1,0,0,40,1
24,4,15,2,1,0,4,0,0,0,40,1
2,8,1,2,4,0,4,1,0,0,81,0
69,6,11,5,4,3,4,1,0,0,40,0
73,0,15,0,0,4,4,1,0,0,40,0
48,4,15,0,3,1,4,1,83,0,35,0
24,4,15,0,1,1,4,0,0,69,45,1
5,2,1,2,10,0,4,0,0,0,95,1
34,4,10,2,3,0,4,1,0,0,50,0
38,4,11,2,4,0,4,0,0,0,61,1
26,4,11,4,14,3,4,1,0,0,21,1
34,4,15,2,12,0,4,1,0,0,50,1
44,4,11,2,8,0,4,1,0,0,40,1
6,2,1,0,11,4,4,0,0,0,50,1
50,4,11,2,3,0,4,1,8,92,62,0
71,5,15,2,4,0,4,1,0,0,40,1
23,4,15,4,12,2,4,1,0,0,40,1
19,4,9,4,4,1,4,0,0,0,31,1
29,0,7,2,0,0,4,1,8,0,40,1
10,4,11,4,4,1,4,1,0,0,40,1
25,4,11,4,3,1,4,1,0,0,40,1
24,8,11,5,3,1,4,0,0,0,40,1
24,4,10,2,13,0,2,0,0,0,40,0
28,4,15,4,12,3,4,1,0,0,40,1
47,0,11,2,14,0,4,1,0,0,1,0
89,4,14,5,12,4,4,1,0,0,40,0
82,4,11,0,1,1,4,0,0,0,42,1
8,4,11,0,4,2,4,1,0,0,50,1
92,1,9,2,5,0,4,1,0,0,63,1
30,4,15,0,6,4,4,1,79,0,40,1
65,2,6,2,11,0,4,1,0,0,26,1
27,2,15,4,2,2,4,1,0,0,60,1
76,4,9,0,7,4,4,1,0,0,40,0
64,4,12,4,1,1,4,0,0,0,60,1
81,7,9,2,0,0,4,0,0,0,40,1
38,4,7,2,4,5,4,1,0,0,9,1
24,7,15,2,1,0,4,1,0,0,40,1
63,4,11,0,7,4,2,1,0,0,40,1
36,4,11,4,12,1,4,0,0,0,40,1
38,4,1,2,4,0,2,0,0,0,40,1
41,4,14,4,12,1,4,1,0,0,40,0
51,2,1,1,11,4,4,1,22,0,40,1
27,7,15,4,0,3,4,1,0,0,40,1
20,0,15,4,0,3,2,0,0,0,32,0
12,0,14,4,0,3,4,1,0,0,60,1
61,2,15,2,4,0,4,1,0,0,40,1
7,0,9,4,0,3,2,0,0,0,40,1
43,4,11,2,10,0,2,1,0,0,73,1
37,4,15,5,8,1,2,0,0,0,35,0
30,2,15,0,2,4,4,1,31,0,50,1
57,7,14,4,1,4,4,1,0,0,40,0
29,4,9,0,8,4,4,1,0,0,40,1
30,6,11,4,10,1,4,1,0,0,50,1
37,4,11,2,8,0,4,1,0,0,35,1
34,4,11,4,13,3,4,1,0,0,50,1
30,4,15,2,13,0,4,1,0,0,40,1
25,4,15,4,10,3,4,1,0,0,30,1
36,4,9,0,8,1,4,1,0,0,40,0
24,7,11,4,1,1,4,0,0,0,50,1
18,4,15,2,3,0,4,0,0,0,22,0
29,4,9,0,8,2,4,0,82,0,40,1
41,4,4,2,6,0,0,1,0,0,86,0
25,7,11,4,10,3,4,1,0,0,40,1
42,4,7,6,7,3,4,1,0,0,40,0
8,4,11,6,13,4,4,1,0,0,40,1
78,4,10,4,7,1,4,0,0,0,26,1
48,4,15,2,3,0,4,1,0,0,40,0
48,4,14,0,1,2,4,1,21,0,35,0
32,4,11,2,4,0,4,0,0,0,40,1
46,4,11,4,13,4,4,1,25,0,40,0
16,4,6,2,10,0,4,1,0,0,20,1
95,4,1,2,8,0,2,1,0,0,61,0
32,2,15,4,11,4,4,0,0,0,40,0
11,4,15,4,4,1,4,1,0,0,40,1
30,7,11,0,10,1,4,0,92,0,40,1
27,4,15,4,8,3,2,1,0,0,40,1
22,4,15,4,1,1,4,1,0,0,73,1
40,4,11,2,7,0,4,1,0,0,45,1
18,4,5,4,12,1,4,0,0,0,50,1
44,4,1,4,6,4,4,0,67,0,20,1
46,4,1,2,6,0,4,1,0,0,40,1
41,4,5,2,4,0,4,1,0,0,60,1
98,4,1,2,4,0,4,0,0,0,60,0
62,4,9,2,8,0,4,1,0,0,45,0
88,4,4,2,1,0,4,0,0,0,30,1
3,4,11,2,12,0,4,1,0,0,40,0
43,4,11,2,10,0,2,1,0,0,51,1
40,4,11,2,3,0,0,1,0,0,40,1
30,4,15,2,10,0,1,1,77,0,60,1
37,7,15,2,4,0,4,1,0,0,40,0
43,4,11,2,12,0,4,1,0,0,53,0
19,4,11,4,12,3,4,1,66,0,20,1
37,4,15,2,3,0,4,0,0,0,50,1
75,4,9,4,12,1,4,1,0,0,40,0
48,4,14,0,3,4,4,1,32,0,69,1
27,4,15,4,7,3,4,1,0,92,60,1
72,4,1,4,3,1,4,0,0,0,40,1
34,4,11,2,1,0,4,0,0,0,17,0
58,2,9,2,11,0,4,1,0,0,40,1
4,6,6,2,4,5,4,1,0,0,40,1
27,7,9,4,0,4,4,1,0,0,45,1
21,4,11,4,10,1,0,0,0,0,40,1
38,4,11,4,8,1,4,1,0,92,34,1
28,7,11,2,0,0,4,1,0,0,40,1
41,4,12,2,4,0,0,1,0,0,52,0
43,4,9,2,5,5,4,0,0,0,40,0
37,4,13,2,4,0,4,1,0,0,50,0
47,2,15,4,9,3,2,0,0,92,91,0
42,5,1,4,5,1,4,1,0,0,40,1
42,4,7,2,3,0,4,1,0,0,40,1
45,6,7,2,10,0,4,1,0,0,40,1
86,4,9,2,3,0,4,0,0,0,50,1
29,4,12,2,13,0,4,1,0,0,45,1
98,4,15,2,3,0,4,1,0,0,11,0
88,4,9,2,1,0,4,1,0,0,20,0
33,4,11,4,8,1,4,0,0,0,50,1
74,4,11,0,7,1,4,0,0,0,40,0
74,4,9,2,1,0,4,0,0,0,65,1
37,4,0,5,3,4,4,1,0,0,20,0
51,4,1,1,10,1,1,0,0,0,18,1
47,5,11,4,10,3,2,0,0,0,45,0
39,4,9,4,4,3,4,0,0,0,40,1
12,4,2,0,4,4,4,0,0,0,30,0
55,4,12,4,3,1,2,1,0,0,4,1
1,4,15,2,1,5,4,0,0,0,40,0
37,4,0,2,3,0,4,1,0,0,40,1
25,4,15,4,4,3,4,1,0,0,40,1
44,4,11,2,3,0,4,1,56,0,40,1
59,5,7,0,10,1,4,1,0,0,40,1
43,5,9,4,5,1,4,1,0,0,24,0
63,4,15,2,6,0,4,1,0,0,40,1
22,2,15,4,1,1,4,1,0,0,24,1
68,6,6,2,5,0,4,1,0,0,45,0
50,4,6,2,6,0,4,1,0,92,40,1
14,6,9,6,8,1,4,0,0,0,50,0
23,5,8,2,5,0,2,1,0,0,40,1
43,4,15,2,3,0,1,1,0,0,40,1
33,4,6,2,14,0,4,1,0,0,35,1
36,4,9,4,6,3,4,0,0,0,40,1
43,4,11,2,3,0,4,1,0,0,44,1
26,4,15,4,4,1,4,1,0,59,45,0
42,4,1,4,3,5,4,1,0,0,60,1
8,1,11,2,14,0,4,1,0,0,19,0
7,4,14,2,5,0,4,1,0,0,60,1
35,4,15,5,12,1,4,1,0,0,40,0
23,4,8,4,1,1,4,1,0,0,40,1
6,6,11,4,3,1,2,1,0,0,35,0
30,4,12,2,13,0,4,1,0,0,50,1
30,5,11,2,10,0,4,0,0,0,53,1
33,4,8,2,8,0,2,1,0,0,20,1
92,0,11,6,0,4,4,1,67,0,40,1
57,4,9,3,1,1,4,0,0,0,50,0
42,5,11,0,5,1,4,1,0,92,40,1
39,4,7,4,10,1,4,1,0,0,40,1
38,6,9,2,4,5,4,0,0,0,40,1
17,4,4,6,14,3,4,0,0,0,50,1
75,6,15,5,4,1,4,0,0,0,54,1
95,0,9,0,0,4,4,1,0,0,45,1
85,4,11,2,7,0,4,1,0,0,45,1
3,4,14,4,3,1,4,1,0,0,45,0
22,4,15,4,8,3,1,0,0,0,20,1
47,4,4,2,10,0,4,1,0,7,40,0
36,4,9,2,6,0,4,0,0,0,45,0
29,4,7,2,3,0,4,0,88,0,23,1
97,4,14,2,4,0,4,1,0,0,40,1
55,4,1,2,14,5,4,1,0,0,81,1
57,4,14,2,1,0,4,1,0,0,50,0
34,4,10,2,13,0,4,1,0,0,50,0
33,4,12,2,14,0,2,0,0,0,50,1
79,4,0,2,7,0,4,0,0,0,40,1
44,4,8,2,13,5,4,1,0,0,50,1
36,4,11,2,8,0,4,1,0,0,50,1
25,4,1,4,3,1,4,1,0,0,40,1
44,6,8,2,12,0,4,0,64,0,40,1
83,4,11,6,3,3,3,1,35,0,50,0
29,4,9,0,7,1,4,0,0,0,40,1
78,4,11,2,7,0,4,1,0,0,40,1
44,4,12,2,8,0,4,0,0,0,27,1
24,4,11,2,3,0,4,1,0,59,2,1
20,4,15,6,8,1,4,1,0,0,60,1
48,4,15,4,1,3,4,1,80,0,50,0
49,4,11,2,4,0,4,0,0,0,40,1
57,4,14,2,1,0,4,1,0,0,50,0
83,4,3,0,3,4,4,0,0,0,20,0
85,4,9,6,3,1,4,1,0,0,53,1
50,4,8,2,14,0,4,1,96,0,93,1
82,4,9,2,3,0,4,1,0,0,40,0
47,2,11,2,11,0,4,1,0,0,85,1
42,4,15,6,10,1,4,1,0,0,20,0
20,6,15,0,12,4,4,1,0,0,65,1
69,4,15,2,4,0,4,0,0,0,40,1
17,4,15,0,4,1,4,0,0,0,40,0
43,7,15,2,10,0,2,1,0,0,21,0
92,6,11,2,4,0,4,1,0,0,40,1
98,0,11,4,0,1,2,1,0,0,40,1
33,4,15,2,8,0,2,1,0,0,50,1
38,7,9,2,0,0,4,1,0,0,45,1
52,4,15,5,10,1,4,0,0,0,40,1
50,4,2,2,3,0,4,1,0,0,46,1
33,4,12,4,14,3,2,1,0,0,50,1
34,4,15,2,1,0,4,1,0,0,50,0
32,4,9,4,3,3,4,0,0,0,40,1
10,4,11,0,4,1,4,1,0,0,40,1
46,4,11,2,12,0,4,0,0,0,40,1
22,0,7,4,0,4,4,0,0,0,20,1
42,6,11,0,10,1,4,1,0,0,40,0
44,6,9,2,10,0,4,0,36,51,40,1
48,4,14,2,1,0,4,1,3,0,35,0
41,4,9,2,1,0,4,1,0,0,53,0
47,2,11,2,2,0,2,1,0,0,45,1
39,4,11,4,10,1,4,0,0,0,12,1
66,4,9,2,1,0,4,0,0,0,40,1
37,4,11,2,8,0,2,1,0,0,50,1
35,4,12,4,4,1,4,1,0,0,40,1
92,4,11,0,4,2,4,1,0,0,30,0
34,4,10,4,13,3,4,1,0,0,50,0
24,5,10,4,10,3,4,1,0,0,40,1
19,4,15,0,1,1,4,1,0,0,40,1
90,4,11,2,12,0,4,0,0,0,40,1
44,6,1,2,3,0,4,1,0,0,40,1
71,4,11,4,4,3,0,1,0,0,40,1
21,7,11,4,1,3,4,0,0,0,40,1
85,1,15,4,4,3,4,1,0,0,40,1
44,4,15,2,8,0,4,0,0,0,40,1
51,4,10,2,14,0,1,0,0,0,62,0
47,5,0,2,2,0,4,0,0,0,60,1
37,4,3,5,12,4,4,1,0,92,40,1
47,4,3,2,3,0,4,1,69,0,40,0
42,4,11,5,5,3,4,1,0,0,88,1
53,4,15,0,1,4,4,1,0,0,40,1
19,6,15,4,12,1,4,0,30,0,68,1
76,4,10,4,12,1,4,1,0,0,40,1
29,4,2,0,3,4,2,1,0,0,58,1
73,4,14,2,8,0,4,1,0,0,40,0
47,4,15,4,10,1,4,0,0,0,45,1
21,4,15,4,7,1,4,0,0,0,19,1
21,4,9,5,1,1,4,1,0,0,40,1
47,4,10,6,10,4,2,1,0,0,45,1
20,6,15,4,8,3,4,0,0,0,20,1
29,4,9,2,8,0,4,0,3,0,62,1
27,4,6,4,8,3,4,0,0,0,60,1
32,4,5,2,8,0,4,0,0,0,40,1
24,6,12,2,12,0,4,1,0,0,40,1
39,4,7,2,1,0,4,0,0,0,40,1
39,5,9,4,4,1,4,0,0,0,3,1
20,4,15,2,4,0,2,1,0,0,77,1
62,4,11,2,3,0,4,1,0,0,17,1
23,4,14,4,1,1,2,1,0,0,30,1
36,4,11,0,8,3,2,1,0,0,40,1
71,6,15,4,4,3,4,1,0,0,50,1
41,4,15,4,12,3,4,1,0,0,40,0
46,4,1,4,6,3,4,0,0,0,40,1
3,4,11,4,1,1,4,1,4,0,40,0
19,4,11,4,4,3,4,0,65,0,40,1
10,1,2,2,11,0,4,1,0,0,30,1
19,4,11,4,4,3,4,0,86,0,20,1
4,5,1,2,10,0,4,1,0,0,40,0
33,4,2,4,4,1,4,1,0,0,20,0
30,6,9,4,10,3,4,0,0,0,40,0
12,4,15,2,1,5,4,0,0,0,40,1
88,4,9,2,12,0,4,1,0,0,30,1
46,4,11,4,8,1,4,1,0,0,40,1
42,4,7,4,1,1,4,1,0,0,20,1
50,4,11,2,14,0,4,1,0,0,40,1
34,4,11,2,12,5,4,1,52,0,50,0
45,4,11,0,4,1,4,1,0,0,40,0
89,4,12,2,4,0,4,1,0,0,40,0
79,1,11,4,5,4,4,0,0,0,40,1
57,4,9,0,1,1,4,1,0,0,35,1
22,4,7,4,8,4,4,0,0,0,40,1
24,4,15,4,3,3,4,1,0,0,40,1
37,4,15,4,4,5,2,1,0,0,35,1
37,4,15,5,4,3,4,0,0,0,40,0
96,0,11,0,0,4,4,1,0,0,40,1
33,4,15,4,4,1,2,1,0,0,50,1
32,4,11,2,4,0,4,0,0,0,40,1
43,4,11,4,10,3,4,0,0,0,85,1
20,6,15,2,8,0,4,0,0,0,40,1
66,4,15,0,7,2,4,1,0,0,40,0
82,4,15,2,7,0,4,0,0,0,40,0
40,4,13,0,4,1,4,1,0,0,40,1
78,4,2,2,3,5,4,0,0,0,40,1
42,4,15,4,1,3,4,1,0,0,66,1
50,4,3,0,8,4,4,1,0,84,40,0
9,4,11,0,10,1,4,1,0,0,40,0
32,4,15,4,3,3,4,1,0,0,40,1
34,7,15,2,6,0,2,1,0,0,50,1
38,4,15,2,6,0,4,0,0,0,50,1
11,2,11,2,10,0,4,1,0,0,40,0
3,4,15,2,12,0,4,1,0,0,60,0
25,2,11,0,10,4,0,1,0,0,30,1
87,4,9,6,4,1,4,1,0,0,40,0
33,4,4,4,8,4,4,1,0,0,40,1
94,6,9,2,7,0,4,0,0,0,40,0
39,4,13,2,4,0,4,0,0,0,40,1
44,4,1,2,13,0,4,0,0,0,40,1
36,4,11,2,8,5,4,1,0,0,40,0
25,7,8,4,10,3,4,1,0,0,40,1
21,4,11,4,1,1,4,1,0,0,73,1
30,4,15,4,8,3,4,1,90,0,60,1
7,4,6,6,10,1,0,0,0,0,87,1
43,4,11,2,12,0,4,1,0,0,40,1
49,4,11,5,1,2,4,0,0,0,40,1
14,4,11,6,7,1,2,0,0,0,40,1
96,4,15,2,3,0,4,1,0,0,46,1
51,4,6,2,10,0,4,0,0,0,88,1
56,6,11,2,3,0,4,0,0,0,50,1
30,4,15,0,13,1,2,1,0,0,40,1
50,2,11,0,7,1,2,1,0,92,40,1
32,4,15,4,3,1,4,0,0,0,40,0
76,4,10,2,7,0,4,0,83,0,50,1
32,4,15,2,3,0,4,0,0,0,50,1
39,4,11,4,4,3,4,0,0,0,40,1
44,4,1,2,8,5,4,1,0,55,20,1
44,4,8,0,12,1,4,1,8,0,40,0
54,4,11,2,4,0,4,1,0,0,40,1
33,6,8,2,10,0,4,1,0,0,65,0
37,4,9,3,3,4,4,1,0,0,60,1
47,4,11,2,2,0,4,1,0,0,45,0
95,4,11,2,3,0,4,1,0,0,40,0
53,4,1,0,12,1,4,0,0,0,40,1
62,4,15,2,8,0,4,0,0,0,50,1
57,6,14,0,10,4,4,1,0,0,60,0
56,4,2,2,4,0,2,1,0,0,97,1
33,4,8,2,14,0,4,0,0,0,34,1
14,4,11,0,8,1,4,1,0,0,99,1
39,4,7,2,10,0,4,0,35,0,40,1
24,4,15,5,12,5,2,1,0,0,40,1
42,4,7,5,1,0,4,1,0,92,40,1
43,4,9,5,10,4,2,1,0,0,61,0
44,4,9,0,6,1,4,0,0,0,7,1
6,4,11,2,12,0,4,1,0,0,77,1
75,6,13,2,10,0,4,1,0,0,40,1
16,4,2,2,3,0,4,1,0,0,30,1
27,0,11,4,0,1,4,1,0,0,30,1
34,4,11,4,6,1,4,1,0,0,50,0
32,0,15,0,3,1,4,1,0,0,40,1
42,1,7,4,5,3,4,1,0,0,40,1
25,4,15,4,3,1,4,1,0,0,40,1
36,4,11,4,3,3,4,0,0,0,40,1
79,4,9,2,10,0,4,1,76,0,40,0
68,4,1,2,8,0,4,0,0,0,40,1
84,4,11,0,10,1,4,1,0,0,40,0
49,5,11,2,5,0,4,1,0,0,19,0
30,4,11,0,6,4,4,1,13,0,50,0
70,6,11,2,4,5,4,0,0,0,29,0
46,4,11,4,13,1,4,1,0,0,40,1
41,1,12,4,4,3,4,1,0,0,60,0
30,4,12,2,10,0,4,1,0,0,40,0
48,4,15,2,8,0,4,1,0,0,35,1
50,4,11,0,14,2,2,1,59,92,40,0
72,4,12,2,12,0,4,0,0,0,93,1
29,1,9,0,3,4,4,1,58,0,34,1
61,7,11,2,8,0,2,1,0,0,40,1
33,4,12,2,14,0,4,1,0,0,50,1
25,5,9,4,10,3,2,1,0,0,40,1
39,4,8,2,14,0,2,1,0,0,40,1
39,4,15,4,4,1,4,0,0,0,40,1
33,6,8,2,10,0,2,1,0,0,50,1
92,4,15,0,8,1,4,0,0,0,40,0
35,2,11,2,10,0,4,1,0,0,66,1
29,4,9,4,8,1,4,1,29,0,25,1
66,4,14,0,12,1,4,1,0,0,50,1
21,4,11,4,1,3,4,0,0,0,99,1
47,1,3,2,11,0,4,0,0,0,45,1
30,2,15,4,10,4,4,1,0,0,40,1
33,6,8,2,4,0,4,1,0,0,40,1
34,4,10,2,6,0,4,1,0,0,28,1
31,4,11,4,12,3,4,1,0,0,41,1
47,2,15,2,9,5,2,1,0,0,45,0
1,4,15,6,5,1,4,1,0,0,40,1
39,6,7,2,4,0,4,1,0,0,21,1
25,5,11,4,10,3,2,1,0,0,40,1
27,2,15,4,9,1,4,1,0,0,40,1
26,4,11,4,14,3,2,1,0,0,9,0
22,4,15,4,12,3,4,0,0,0,40,0
48,4,14,2,1,0,4,1,0,0,35,0
44,4,8,2,12,0,4,1,0,0,50,1
24,7,10,5,10,4,4,1,0,0,40,1
36,4,11,0,8,4,2,1,0,0,40,1
72,4,15,0,4,1,2,1,0,0,30,1
46,4,11,2,6,0,4,0,0,0,40,0
26,4,13,4,6,3,4,1,0,0,45,0
87,4,11,2,12,0,4,1,0,0,30,1
25,4,11,4,3,3,4,0,0,0,35,0
36,4,15,2,3,0,4,1,0,0,40,0
24,2,11,5,1,3,2,0,0,0,40,1
94,6,15,0,10,3,4,0,0,0,40,1
86,6,11,2,10,5,4,1,0,0,40,1
15,0,11,6,0,3,4,1,0,0,28,0
45,4,15,2,6,0,4,1,0,0,61,1
54,4,5,0,12,1,2,0,0,0,45,0
0,4,1,2,8,0,4,1,0,0,93,0
21,4,9,5,4,1,4,1,0,95,96,1
23,4,8,2,1,0,4,1,0,0,40,1
50,4,15,0,8,4,2,1,0,92,53,0
36,2,14,2,4,0,4,1,0,0,40,1
19,4,6,0,1,4,4,1,0,0,40,1
75,4,11,6,3,1,4,1,0,0,45,0
37,5,6,5,6,4,4,1,0,0,40,0
56,4,0,4,1,4,4,0,0,0,33,0
44,4,11,2,12,0,4,1,45,0,20,1
46,4,7,4,7,3,4,0,0,0,40,1
13,4,11,0,7,1,2,1,0,0,40,1
39,2,7,4,1,3,4,1,0,0,55,1
41,4,15,4,6,2,4,1,0,0,60,0
13,4,11,2,12,0,4,0,0,0,50,1
80,4,4,2,12,0,4,1,36,0,72,1
11,4,12,6,1,1,4,1,0,0,40,1
25,4,11,6,3,2,2,1,0,0,35,1
23,4,8,2,1,5,4,1,0,0,40,1
29,4,12,0,8,1,4,0,56,0,15,0
32,4,15,4,6,1,4,0,0,0,40,1
50,4,13,4,14,1,4,1,0,0,40,1
21,4,9,4,1,1,3,1,0,0,40,1
25,5,11,4,10,1,1,1,0,0,40,1
41,4,9,4,4,1,4,1,0,0,65,0
27,4,9,4,7,1,4,1,0,0,30,1
37,4,11,2,8,0,4,1,0,0,60,0
36,4,11,2,6,0,4,0,0,0,40,1
50,4,6,2,14,0,2,1,0,92,40,0
36,4,9,2,3,0,4,0,0,0,40,1
37,4,15,2,8,0,4,0,0,0,35,1
23,2,11,4,1,1,4,1,0,0,40,1
85,5,9,4,5,1,4,1,0,0,40,0
41,4,12,2,4,0,4,1,0,0,40,1
63,6,15,4,4,3,4,1,0,0,40,1
22,6,9,2,8,0,4,0,0,0,50,1
39,4,9,2,4,0,1,1,0,0,40,1
82,4,11,2,8,0,4,1,0,0,45,0
27,3,9,4,9,1,4,1,0,0,77,1
57,4,9,2,1,0,4,1,0,0,40,1
20,0,11,2,0,0,2,0,0,0,40,1
15,4,11,6,12,4,4,1,0,0,50,1
27,0,9,4,0,3,4,1,0,0,35,1
26,4,3,4,1,1,2,1,0,0,40,1
87,4,4,4,4,1,2,1,0,0,5,1
24,4,11,2,13,0,4,1,0,0,40,1
36,4,8,2,12,0,4,1,0,0,40,1
75,4,9,2,7,0,4,1,0,0,60,1
19,6,11,4,4,1,4,0,13,0,8,1
69,2,11,2,7,0,4,1,0,0,40,1
20,4,9,4,12,1,1,0,0,0,40,0
90,4,15,0,3,4,4,0,0,0,20,0
57,6,14,1,10,1,4,1,0,0,50,1
41,4,10,2,4,0,3,1,0,0,83,1
16,4,15,2,1,0,4,1,0,0,50,1
37,8,11,5,4,4,2,1,0,0,50,0
42,4,15,4,10,1,4,1,0,0,30,1
5,4,15,4,7,3,4,1,0,0,34,1
58,4,1,6,8,1,4,1,0,0,50,1
44,5,1,2,6,0,4,1,0,0,50,1
17,6,11,6,10,3,4,1,0,0,50,1
44,4,11,2,13,5,4,0,0,0,20,1
78,2,15,2,10,0,4,1,0,0,50,1
23,4,15,4,1,3,4,1,0,0,50,1
80,4,7,5,4,1,4,0,0,0,20,0
7,4,12,4,12,1,4,1,0,0,59,1
48,4,15,0,1,4,4,1,6,0,53,0
22,4,15,2,8,0,4,0,0,0,40,1
99,1,7,0,11,1,4,1,0,0,40,1
44,4,8,2,12,0,4,1,61,83,40,1
50,4,11,0,8,2,4,1,36,92,40,1
33,4,8,4,14,3,2,0,0,0,40,1
62,7,11,6,10,1,4,0,0,0,40,1
48,4,15,2,1,0,4,1,0,0,35,0
36,4,11,2,12,0,1,1,0,0,40,0
25,7,9,0,10,1,0,1,0,0,40,1
19,4,11,0,4,3,4,0,16,0,40,1
96,4,11,2,4,0,4,1,0,0,40,1
26,4,9,4,6,3,2,1,0,0,35,0
29,4,7,0,7,1,4,1,66,0,40,1
20,0,15,2,0,0,4,1,0,0,86,1
30,4,9,4,8,3,4,0,53,0,50,1
30,4,8,4,10,3,4,1,0,0,50,1
30,4,15,2,10,0,4,0,0,0,50,1
57,4,14,4,1,1,3,1,0,0,60,1
18,4,11,2,4,0,4,0,0,0,40,0
46,4,15,2,8,0,4,0,0,0,50,0
46,4,11,4,6,1,4,1,0,0,40,1
41,4,15,4,12,3,4,1,0,0,28,1
30,1,11,0,6,4,4,0,59,0,40,1
27,0,15,4,0,3,4,1,0,0,40,1
83,5,11,2,4,0,0,1,0,0,30,1
39,5,9,2,4,5,2,0,0,0,40,1
51,6,9,3,3,4,1,1,0,0,40,1
27,2,9,4,9,3,4,1,0,0,40,1
24,4,15,2,13,0,4,0,0,38,40,1
51,4,1,2,14,0,1,0,0,0,72,0
76,4,12,5,1,4,4,1,0,0,40,1
8,4,11,2,12,0,2,0,0,0,40,1
71,4,12,2,10,0,4,0,0,0,49,1
19,4,11,0,1,4,4,0,12,0,91,1
94,0,11,0,0,4,1,1,0,0,40,1
43,1,11,2,5,0,4,0,0,0,40,1
39,5,9,4,10,3,2,1,0,0,48,1
48,1,15,2,1,0,4,1,0,0,35,0
51,4,1,1,1,1,4,0,0,0,70,0
25,4,1,4,3,3,4,0,0,0,35,1
20,0,15,2,0,0,4,0,0,0,20,1
53,4,7,0,13,4,4,1,0,0,40,1
33,4,15,4,10,3,4,1,0,0,40,1
42,4,11,5,6,1,4,1,0,0,81,0
33,4,8,2,14,0,2,1,0,92,50,1
22,4,9,4,7,1,1,0,0,0,40,0
13,4,7,2,3,0,4,0,0,0,30,0
59,4,9,2,8,0,4,1,0,0,40,1
40,4,15,4,7,1,4,1,0,0,35,0
33,4,11,2,14,0,4,0,0,0,35,1
27,0,15,4,0,3,4,1,0,0,35,1
63,4,4,2,12,0,4,1,0,0,40,1
24,0,15,4,0,1,4,1,0,8,40,1
22,4,11,4,12,1,4,0,0,0,33,1
83,4,11,2,12,0,4,0,0,0,40,1
23,4,15,2,12,0,4,1,0,0,40,1
44,4,8,2,8,0,4,0,0,0,50,1
29,0,3,2,0,0,4,1,0,0,40,1
28,4,11,6,1,1,2,1,0,0,40,1
82,2,0,4,10,3,4,0,0,0,60,1
41,4,11,2,12,5,4,1,0,0,60,0
43,4,11,2,12,0,2,0,0,0,57,1
23,5,8,4,1,4,4,1,0,0,40,1
44,7,1,2,10,0,4,0,0,0,74,0
37,6,10,2,8,5,4,1,0,0,91,1
32,4,9,2,6,0,4,0,0,0,40,1
5,2,9,2,11,0,2,1,0,0,40,1
64,0,11,4,0,5,4,1,0,0,35,1
70,6,11,2,4,5,4,1,0,0,85,1
44,4,8,2,6,0,4,0,0,0,40,0
15,4,9,2,10,0,4,1,0,0,20,1
57,4,12,0,1,4,4,1,0,0,60,0
