age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
32,4,15,5,1,4,4,0,0,0,40,1
57,5,15,0,12,3,4,1,0,0,40,0
59,4,11,2,6,0,4,1,0,52,40,1
36,4,2,2,7,5,4,0,0,0,40,1
37,4,7,2,13,0,4,1,0,0,40,0
27,4,8,4,1,3,4,1,0,0,50,1
31,5,15,2,12,0,4,1,0,0,45,1
35,0,11,5,0,4,4,0,0,0,40,1
55,6,15,6,4,1,4,1,0,0,45,1
30,6,10,3,10,1,4,1,0,0,50,1
47,0,11,2,0,0,1,1,0,0,40,1
28,4,13,2,10,0,4,1,0,0,70,1
52,0,15,2,0,0,4,1,6,0,16,0
38,6,11,0,5,4,4,0,0,0,42,1
20,6,11,4,8,1,4,0,0,0,60,1
17,2,15,4,11,4,4,1,0,0,15,1
22,4,11,0,7,1,4,0,0,25,58,1
59,4,7,2,12,0,4,1,0,0,6,1
37,6,15,2,3,0,4,1,0,0,40,1
35,6,5,2,5,0,4,1,0,0,65,1
61,6,11,2,3,0,4,1,0,0,40,1
21,4,1,4,12,4,4,0,0,0,44,1
42,4,4,2,14,0,4,1,0,0,40,1
49,4,11,2,7,0,1,1,76,0,20,1
40,4,11,2,12,5,1,0,0,0,40,1
33,0,15,2,0,0,4,1,0,0,40,0
39,4,9,4,4,1,4,1,0,0,40,1
51,4,6,2,3,0,4,1,0,0,40,0
32,5,11,4,4,1,4,1,0,0,40,1
22,4,15,4,11,1,4,0,0,0,50,1
50,4,1,0,8,1,4,1,0,0,40,1
38,4,11,2,6,0,4,1,92,0,40,0
18,0,11,2,0,0,4,1,14,0,15,0
35,4,11,4,10,3,4,0,54,0,40,1
56,4,9,2,12,5,4,0,0,0,70,1
59,4,8,6,3,4,4,0,0,0,50,1
20,4,0,4,9,1,4,1,0,0,20,1
45,5,12,2,4,0,4,1,0,0,40,1
19,4,15,2,9,0,4,1,0,85,8,0
59,4,11,2,6,0,4,1,0,0,40,1
38,5,11,0,12,4,4,0,0,0,48,1
27,4,11,2,12,0,4,1,60,0,40,0
27,4,11,2,11,0,4,1,0,0,12,1
36,2,11,2,14,0,4,1,0,0,40,0
33,7,15,4,4,4,4,0,0,0,60,1
33,4,9,2,4,0,1,1,0,0,40,0
24,4,11,4,8,3,4,0,0,0,20,1
65,4,9,5,12,1,4,0,0,0,35,1
30,4,9,0,12,1,4,1,0,0,40,1
66,4,9,6,4,1,4,1,0,0,40,1
22,4,5,4,3,2,4,0,0,0,20,1
20,0,11,4,0,3,4,0,0,0,30,1
69,4,9,0,4,1,4,0,0,0,40,1
35,4,11,0,3,1,4,0,0,0,40,1
31,4,3,2,14,0,4,1,0,0,60,1
33,4,11,2,3,0,4,1,0,0,40,1
40,4,11,2,12,0,4,1,0,0,40,0
21,0,15,4,0,1,4,0,0,0,40,1
31,4,11,4,1,1,4,1,0,0,40,1
41,7,11,3,13,1,4,1,0,0,40,1
26,4,11,4,7,1,4,1,0,0,40,1
39,4,15,2,4,0,4,1,0,0,40,1
29,4,11,4,3,3,4,1,16,0,40,0
22,4,15,4,12,3,4,1,0,0,50,1
45,4,9,5,1,1,4,0,48,0,40,1
44,4,15,0,3,1,4,0,0,0,44,1
21,4,9,4,12,3,0,0,0,0,35,1
29,4,11,2,4,0,4,1,0,0,40,1
64,0,5,2,0,0,4,1,0,0,40,0
41,6,15,0,5,4,2,0,0,0,50,1
65,4,11,2,4,0,4,1,0,0,36,1
33,4,5,2,7,5,4,0,0,0,40,1
27,4,11,4,12,3,4,1,0,0,40,1
29,4,2,4,12,1,4,0,0,0,40,1
66,4,11,6,3,1,2,1,0,0,40,1
22,4,8,4,3,3,3,1,0,0,40,1
31,0,1,6,0,1,4,1,0,0,12,1
43,4,11,2,3,0,4,1,0,0,50,0
23,4,8,4,13,1,2,0,0,0,30,1
23,4,11,4,8,3,4,1,0,0,25,1
63,4,11,2,3,0,4,1,0,0,50,1
90,4,11,4,4,1,4,0,0,0,70,1
33,4,12,2,10,0,4,1,0,0,25,0
36,4,11,2,6,0,4,1,0,0,31,1
67,4,15,2,8,0,2,1,0,0,15,1
74,4,11,2,3,0,4,1,0,84,32,0
44,1,9,2,4,0,4,1,0,0,45,1
39,4,15,4,7,3,4,1,0,0,50,1
52,1,0,4,1,3,4,0,0,0,24,1
32,4,11,0,4,1,4,0,0,0,15,1
30,4,5,5,1,4,4,1,0,0,45,1
22,4,11,2,3,0,4,1,0,0,70,1
55,4,15,2,10,0,4,1,0,0,50,1
68,6,9,2,12,0,4,1,0,0,40,1
39,4,15,4,1,3,2,1,0,0,40,1
22,4,12,4,10,1,4,1,0,0,40,1
17,2,15,4,4,1,3,0,0,0,30,1
66,1,9,5,4,1,4,0,0,0,50,1
65,4,10,2,10,0,4,1,63,0,40,1
17,2,11,4,8,1,4,0,0,0,20,1
22,4,0,4,8,3,4,1,0,0,40,1
62,2,11,2,7,0,4,1,0,0,16,1
20,4,7,2,10,0,4,1,0,0,70,1
55,4,11,2,7,0,4,1,0,0,40,1
40,4,15,2,14,0,4,1,0,93,50,0
81,4,11,2,12,0,4,1,78,0,84,1
21,4,11,4,12,4,2,0,0,0,48,1
38,4,1,2,8,0,4,1,0,0,25,1
68,4,15,0,12,1,4,1,0,0,50,1
37,4,11,2,1,0,4,1,0,0,40,1
31,4,15,4,12,1,2,1,0,17,34,1
42,4,9,2,12,0,4,1,0,0,40,0
47,6,14,2,10,0,4,1,47,0,45,0
24,4,8,4,13,3,4,0,0,0,25,1
31,4,15,3,14,1,4,0,0,0,40,1
28,6,15,4,4,3,4,0,0,0,50,1
35,4,11,2,11,0,4,1,0,0,40,0
38,4,9,4,6,4,4,0,66,14,11,1
34,4,5,0,5,4,4,0,0,0,60,0
66,4,7,2,1,0,4,1,0,0,40,0
32,4,15,2,6,0,4,1,0,0,2,1
40,4,15,2,4,0,4,1,0,0,40,0
31,4,15,0,12,4,4,0,0,0,44,1
32,4,11,4,7,1,4,1,0,0,40,1
27,4,9,4,4,3,4,1,0,0,40,1
23,4,11,0,1,1,4,1,0,0,40,0
30,4,9,2,3,5,4,0,0,0,40,1
27,4,15,4,8,1,3,1,0,0,35,1
49,4,11,2,6,0,4,1,0,0,40,1
39,4,11,2,7,0,4,1,0,0,40,0
33,4,11,4,14,3,4,0,0,0,40,1
58,4,11,2,3,0,4,1,52,0,50,0
34,0,15,0,0,1,4,0,0,54,20,1
31,4,7,2,12,0,4,1,0,0,40,0
44,4,15,2,1,5,4,0,0,0,40,0
40,4,9,2,12,5,4,0,0,0,48,1
46,4,15,2,4,0,4,1,9,0,38,1
21,4,11,4,1,2,4,1,0,0,40,1
24,4,8,5,3,4,4,1,0,0,40,1
24,7,9,2,4,0,2,1,0,0,30,1
56,1,9,0,13,2,4,0,0,0,48,0
32,7,11,0,13,1,4,1,0,0,47,1
42,4,15,2,3,5,4,0,0,0,40,0
29,4,11,2,14,0,4,1,0,0,35,0
19,4,14,4,10,3,4,1,0,0,40,1
39,4,11,5,3,4,4,0,0,0,45,1
23,6,11,4,12,3,4,1,0,0,50,1
36,4,7,2,7,0,4,1,0,0,40,0
38,4,11,4,7,1,3,1,0,0,20,1
40,4,15,0,8,1,4,0,0,0,20,0
54,7,11,2,1,0,4,1,0,0,40,1
28,7,12,4,10,1,2,1,0,0,40,1
19,7,10,4,10,3,2,0,0,0,40,1
22,4,15,4,7,3,4,1,0,0,42,0
39,4,9,5,12,4,4,0,16,0,24,1
37,4,11,3,4,1,4,0,76,0,60,0
44,4,11,0,8,4,4,0,0,0,45,1
46,4,11,0,8,4,2,0,0,0,35,1
22,4,11,4,8,3,4,1,0,0,40,1
54,4,15,2,7,0,4,1,0,0,50,0
41,0,11,2,0,0,4,1,0,0,15,0
23,6,8,4,5,3,4,0,0,0,50,1
20,4,0,4,3,1,4,1,0,0,30,1
31,2,11,4,14,3,4,0,0,0,17,1
41,7,12,2,10,0,4,1,0,0,40,1
40,4,15,2,12,0,4,1,0,0,12,0
46,4,11,0,4,1,4,1,5,0,40,1
20,4,6,4,0,1,4,1,0,74,20,0
19,0,12,4,0,3,4,1,0,0,40,1
27,2,11,4,3,1,4,1,0,0,40,1
40,4,15,4,5,3,4,1,0,0,50,1
39,4,15,4,12,1,2,1,0,0,40,1
18,0,9,4,10,3,4,0,0,0,25,1
54,4,9,4,4,3,2,0,0,0,40,1
46,5,11,2,12,3,4,1,0,0,40,0
55,4,11,4,3,1,4,0,0,0,40,1
51,6,15,0,4,3,4,1,0,0,60,1
38,6,5,4,8,2,1,1,0,0,40,1
37,4,5,5,3,1,4,1,0,0,40,1
48,0,11,2,0,0,4,1,0,0,40,0
63,7,11,2,11,5,4,0,81,0,40,0
50,1,15,2,12,0,4,1,0,0,50,1
20,4,8,4,4,2,4,0,0,0,55,1
40,4,11,5,3,1,4,0,0,0,35,1
22,4,14,4,10,3,4,1,0,0,40,1
64,4,7,0,4,1,4,0,0,0,50,1
47,5,11,2,1,5,4,0,0,0,40,0
26,4,11,4,10,3,4,1,0,97,22,0
31,4,10,4,10,1,4,0,0,0,50,1
30,4,5,4,10,1,4,1,0,0,45,1
43,6,15,2,5,0,4,1,0,0,50,1
50,4,12,2,10,0,4,1,0,0,40,0
27,4,15,4,12,1,2,1,0,0,32,1
31,4,9,2,8,5,4,0,15,0,50,1
37,6,14,2,10,0,4,1,0,0,40,1
29,4,8,5,13,4,4,0,0,0,40,1
55,4,11,2,7,0,4,1,21,0,40,1
51,4,11,2,1,0,4,1,0,0,40,0
31,4,9,2,4,0,4,1,0,0,30,0
51,4,11,2,14,0,2,1,0,0,40,1
56,0,15,4,0,1,4,1,0,0,20,1
29,4,11,4,3,1,4,1,0,0,40,1
35,4,10,2,4,0,4,1,0,0,65,0
40,2,11,2,14,0,2,1,0,0,40,1
60,5,4,2,8,0,4,1,0,0,40,1
21,6,11,4,12,3,4,1,0,0,30,0
64,6,9,3,10,5,2,0,0,0,10,1
42,6,9,2,12,5,4,0,0,0,40,0
35,4,15,0,10,3,4,1,0,0,80,1
65,4,9,6,1,4,4,0,0,0,20,1
32,4,15,4,12,1,4,0,0,0,45,1
17,4,11,4,8,1,4,1,0,0,35,1
25,4,6,2,8,0,4,1,0,42,38,0
22,7,8,4,11,1,4,1,0,0,50,1
28,4,11,2,7,0,2,1,0,0,40,0
38,7,12,2,4,0,4,1,0,0,40,1
55,4,11,2,12,5,4,0,0,0,40,0
42,4,4,2,7,0,4,1,0,0,30,0
65,4,15,2,4,5,4,0,0,0,40,1
31,6,11,2,5,0,2,1,0,0,40,0
46,4,11,2,7,0,4,1,0,0,34,0
67,6,15,4,12,3,4,0,89,0,40,1
44,4,14,3,10,2,4,1,0,0,60,1
32,4,9,0,7,1,4,1,0,0,40,1
35,4,9,2,10,0,4,1,0,0,45,1
31,4,15,2,12,0,4,1,0,0,4,1
26,4,15,4,7,1,4,1,0,0,40,1
29,4,11,2,3,5,2,0,0,0,40,0
22,4,12,4,12,3,4,0,0,0,48,1
21,5,15,4,4,1,4,0,0,0,45,1
31,4,15,4,13,2,4,1,0,0,40,1
35,4,15,2,1,0,4,1,0,0,35,1
37,4,15,0,12,1,4,0,0,0,70,1
54,4,12,2,8,0,4,1,0,1,66,1
25,4,15,0,14,4,4,0,0,0,50,1
39,2,9,0,10,4,4,0,0,0,40,1
57,0,7,2,0,3,4,0,0,0,25,0
67,4,11,2,1,0,4,1,87,0,20,0
60,4,7,2,6,3,4,1,17,0,40,0
28,4,11,4,3,1,4,0,0,0,40,1
41,4,9,0,10,2,4,1,0,0,50,1
22,4,11,2,1,0,4,1,0,0,40,1
52,4,15,2,8,0,4,1,34,0,30,0
28,4,11,4,3,3,4,1,0,0,40,1
42,4,11,0,7,4,2,1,0,0,35,1
27,7,14,4,10,1,4,0,0,0,45,1
39,4,14,2,10,0,4,1,0,0,50,0
33,4,11,2,8,0,4,1,0,0,40,1
32,7,15,2,8,0,4,1,0,0,40,1
19,4,9,4,12,3,4,1,0,0,15,1
40,4,15,0,12,4,0,0,0,0,40,1
37,5,9,2,4,0,4,1,0,0,40,0
36,0,15,2,0,0,4,1,0,0,40,1
23,6,7,2,10,0,4,1,0,27,32,1
42,4,7,2,7,0,4,1,0,0,40,1
28,6,9,2,4,0,4,1,0,0,50,1
38,4,9,2,1,0,4,1,0,0,40,0
45,5,15,2,3,0,4,1,0,0,20,1
46,4,11,4,3,1,4,0,0,0,40,1
51,4,15,2,1,0,4,1,0,0,40,1
26,4,9,4,14,3,2,1,0,0,40,1
41,6,0,5,8,3,4,1,0,0,40,1
43,4,15,2,3,5,4,0,0,0,40,0
24,4,15,4,7,3,4,1,0,0,40,1
19,4,6,4,8,3,4,1,0,0,40,1
34,4,8,2,10,0,4,1,0,0,40,1
43,4,9,2,10,0,4,1,0,0,40,1
19,4,2,2,4,0,4,1,0,0,40,1
31,4,15,4,12,1,4,1,0,0,50,1
39,4,11,2,3,0,4,1,0,0,50,0
25,2,11,4,10,1,4,1,0,0,40,1
48,4,12,2,10,5,2,0,0,0,40,0
35,4,15,2,14,0,2,1,0,0,40,0
25,6,11,4,5,3,4,1,0,0,40,1
39,4,9,2,10,3,4,0,0,0,60,1
29,4,6,4,8,1,4,1,0,62,5,1
21,4,11,4,1,3,4,1,0,0,36,1
30,4,15,0,4,1,4,1,0,0,40,1
51,4,15,2,4,0,4,1,0,0,40,0
22,4,8,4,4,3,4,1,0,0,40,1
24,4,9,4,12,3,4,0,0,0,30,1
51,6,5,2,3,0,4,1,0,0,40,0
18,4,9,4,6,3,4,0,0,0,23,1
30,7,12,5,10,3,4,1,0,0,40,1
47,4,11,2,7,0,4,1,0,0,40,1
58,4,0,0,8,1,4,0,0,0,18,1
45,4,4,2,8,0,4,1,0,0,35,1
25,4,11,4,6,3,4,0,33,0,40,1
25,4,0,4,9,1,4,0,0,0,75,1
56,4,15,2,7,0,4,1,6,0,36,1
38,4,10,2,10,0,4,1,0,0,40,1
42,7,9,2,13,0,2,1,0,0,40,1
28,4,8,4,13,3,3,0,0,0,40,1
41,4,11,2,8,0,4,1,0,0,15,0
45,4,11,2,14,0,4,1,0,0,40,1
69,5,15,2,4,0,4,1,0,0,60,1
47,4,8,6,1,4,4,0,0,0,40,1
44,4,6,2,12,0,4,1,0,0,55,1
39,4,9,0,8,4,4,1,0,0,40,1
42,4,11,4,4,4,4,0,0,0,60,1
57,4,12,2,12,0,4,1,0,0,60,1
24,4,11,5,7,4,1,1,0,0,40,1
46,4,5,2,3,0,4,1,0,0,40,1
39,4,15,4,14,3,4,0,0,0,50,1
40,4,9,2,10,0,4,1,0,0,48,1
35,2,8,0,14,4,4,0,0,0,8,1
72,4,11,0,8,1,4,0,0,0,38,1
39,7,14,0,10,1,4,0,0,0,65,0
66,4,15,2,4,0,4,1,0,0,50,1
26,4,7,0,10,1,4,0,0,0,40,1
24,4,11,2,3,0,4,1,0,0,30,0
53,4,15,2,14,0,4,1,0,0,45,1
34,4,0,2,12,0,4,1,0,0,48,1
20,0,11,4,0,4,4,0,0,0,25,1
19,4,15,4,3,3,4,1,0,0,40,1
44,6,15,2,14,0,2,1,0,0,40,1
27,4,11,2,1,0,4,1,0,0,35,0
45,2,1,5,6,4,4,0,0,0,40,1
33,4,11,0,5,1,4,1,0,0,40,1
22,6,12,4,12,1,4,1,0,0,40,1
19,4,15,4,10,2,4,1,0,0,40,1
20,7,15,4,1,3,4,1,0,0,40,1
21,4,14,4,10,2,4,0,0,0,40,1
19,4,15,4,12,3,4,1,0,0,8,1
28,5,0,0,5,1,4,0,0,0,40,1
51,0,1,6,0,3,4,1,0,0,40,1
29,6,11,0,3,1,4,1,0,0,40,1
23,2,15,4,8,1,2,0,0,0,40,1
63,4,11,4,13,1,4,1,0,0,24,1
18,4,7,4,1,3,2,0,67,0,30,1
40,4,11,2,7,0,4,1,0,0,40,0
76,4,15,2,1,5,4,0,62,0,40,0
37,5,9,0,4,1,4,1,0,0,48,1
22,2,15,4,8,2,4,1,0,0,40,1
40,4,15,4,4,1,4,0,0,0,40,1
19,4,8,4,10,1,4,1,0,0,15,1
34,0,11,2,0,0,4,1,0,0,50,0
19,0,5,4,0,3,4,1,0,0,35,1
34,0,0,2,0,5,4,0,89,0,30,1
51,5,11,2,3,5,4,0,7,0,42,0
43,4,9,0,4,4,2,0,0,0,50,1
41,4,12,4,12,3,4,1,0,0,40,1
38,7,14,2,10,0,4,1,0,0,60,0
34,4,11,2,5,0,4,1,0,0,65,0
73,4,15,2,14,0,4,1,0,0,46,0
64,2,0,6,11,4,4,0,0,0,12,1
53,4,11,2,4,0,4,1,0,0,40,0
55,5,15,2,12,0,4,1,0,0,50,0
50,6,9,2,4,0,4,1,0,0,50,1
41,4,9,4,7,2,4,1,0,0,45,1
60,4,11,2,7,0,4,1,0,0,40,0
21,4,1,4,8,3,1,1,0,0,40,1
49,6,9,2,10,0,4,1,0,0,40,1
57,6,7,6,10,4,4,0,0,0,35,1
59,4,7,0,4,4,4,0,0,0,40,1
39,4,11,0,1,1,0,1,0,0,40,1
36,4,11,4,3,1,4,1,0,0,40,1
35,4,14,2,4,0,4,1,0,0,50,0
24,4,11,4,1,1,4,1,0,0,35,1
22,4,11,4,14,1,4,1,0,0,48,1
47,4,4,2,7,0,4,1,0,0,45,1
58,4,15,4,1,1,4,1,0,0,35,1
25,4,12,4,10,1,4,0,0,0,40,1
31,4,9,2,1,0,4,1,0,0,40,0
23,4,7,4,4,4,4,1,0,0,40,1
56,4,11,2,1,0,4,1,0,0,20,0
49,0,15,2,0,0,4,1,0,0,40,0
61,4,15,2,8,0,0,1,0,0,24,0
26,0,2,0,0,1,4,1,0,0,30,1
21,4,11,5,8,1,2,1,0,0,40,1
43,4,15,0,12,2,4,1,0,0,50,0
27,0,1,2,0,0,1,1,0,0,40,0
44,0,9,0,0,1,4,0,0,0,35,1
33,6,15,0,12,4,1,1,91,0,60,1
39,6,8,2,3,0,4,1,0,0,40,0
52,4,15,2,4,0,4,1,0,0,40,1
56,7,11,2,11,0,4,1,0,0,72,0
57,4,9,0,1,4,4,1,18,0,10,1
42,4,10,4,12,1,4,1,0,0,40,1
38,2,14,0,10,4,4,0,0,0,55,1
42,4,15,2,12,0,4,1,0,0,40,1
27,0,11,5,0,3,1,0,0,0,30,1
41,6,12,0,4,1,2,1,0,0,55,1
33,4,11,2,7,0,4,1,0,0,40,0
46,4,11,2,7,0,4,1,0,0,40,0
53,7,9,0,4,4,4,0,0,0,50,1
19,4,11,4,8,1,4,0,0,0,48,1
56,4,1,2,7,0,3,1,0,29,36,1
28,6,9,5,4,4,4,0,0,0,50,1
42,4,11,2,12,0,4,1,0,0,50,0
20,4,11,4,4,3,4,0,0,0,40,1
33,4,15,4,3,4,2,0,0,0,45,1
30,4,7,2,3,0,4,1,0,0,40,0
54,6,9,2,10,0,1,1,0,0,50,1
36,4,11,2,3,5,2,0,0,0,40,1
19,5,12,4,10,1,2,1,0,0,50,1
17,4,11,4,1,4,2,0,0,0,12,1
63,4,11,2,3,0,4,1,14,0,45,1
28,4,5,4,7,1,4,1,0,0,40,1
30,4,6,2,7,0,4,1,0,0,40,0
21,4,1,4,4,2,4,0,0,0,50,1
24,4,11,4,6,3,4,0,0,0,40,1
58,4,11,0,7,4,2,0,0,0,40,1
29,4,11,4,12,4,4,0,0,0,40,1
64,7,15,2,4,0,2,1,76,0,66,1
19,4,1,4,6,1,2,0,0,10,84,1
23,4,11,4,6,3,4,0,0,0,40,1
64,0,15,2,0,0,4,1,0,0,40,0
22,4,11,4,7,1,4,1,77,0,45,1
47,2,9,2,10,5,4,0,0,0,50,1
59,0,15,2,0,5,4,0,0,0,50,1
25,4,9,4,4,3,3,0,0,0,50,1
20,4,9,4,13,1,4,1,0,0,40,1
43,4,11,4,13,1,4,0,48,78,50,1
56,4,11,2,12,0,4,1,0,0,23,1
30,4,15,2,8,0,4,1,0,0,40,0
33,4,15,2,7,0,2,1,0,0,40,1
50,6,11,2,5,0,4,1,0,0,60,1
31,4,11,2,12,0,4,1,0,0,36,1
37,4,12,4,10,3,1,1,0,0,48,1
34,6,11,0,5,1,2,1,0,0,85,1
65,4,12,2,4,0,4,1,64,0,48,1
25,4,11,4,1,1,4,0,0,0,40,1
17,4,9,4,10,3,4,1,0,0,32,1
26,0,11,2,0,0,4,1,0,0,40,0
32,4,9,2,13,0,4,1,0,0,38,1
63,4,11,2,12,0,4,1,0,0,99,1
21,4,15,2,8,0,4,1,0,0,15,0
37,4,9,2,13,0,1,1,0,0,38,0
52,4,12,2,10,0,4,1,0,0,40,0
31,4,15,0,10,4,4,1,0,83,4,1
36,4,15,2,1,0,2,1,0,0,40,0
28,4,15,2,6,0,4,1,0,0,30,1
59,4,15,2,3,0,4,1,0,0,45,1
48,4,11,2,7,0,4,1,0,0,40,1
68,4,11,2,14,0,4,1,0,0,50,1
71,2,15,4,10,1,4,1,30,0,70,1
21,4,9,4,7,3,4,0,0,0,40,1
37,4,11,2,1,0,4,1,0,0,35,0
48,4,12,0,4,4,4,1,0,0,40,1
55,4,9,0,14,1,4,0,0,0,45,1
56,4,9,2,12,0,4,1,0,0,40,1
18,4,15,4,3,3,4,0,0,0,35,1
29,4,11,4,3,4,4,0,0,0,40,1
43,4,11,2,14,5,4,0,0,0,40,1
32,6,12,2,4,0,4,1,0,0,40,0
34,6,1,2,8,5,4,0,0,0,40,1
59,4,9,0,10,1,4,0,0,0,60,1
31,6,6,4,7,1,4,1,0,0,35,1
44,4,15,4,1,3,4,0,0,0,40,1
51,5,9,2,4,0,4,1,45,0,40,1
30,2,2,2,3,0,4,1,0,0,40,1
42,4,11,0,3,1,4,0,0,0,40,1
21,7,12,2,10,0,4,1,0,0,55,0
26,4,6,4,8,3,4,1,0,0,40,1
25,4,12,4,1,3,4,1,0,0,20,1
31,4,9,2,10,0,4,1,0,0,55,0
39,4,11,2,8,0,4,1,0,0,15,0
20,2,11,4,4,1,4,0,0,0,40,1
48,4,11,2,7,0,4,1,0,0,40,0
26,2,15,2,4,0,4,1,0,0,40,0
29,2,15,4,4,2,4,1,56,10,55,1
32,5,11,4,8,1,4,1,0,33,40,0
56,0,11,2,0,0,2,1,0,0,8,0
50,4,4,2,7,5,4,0,0,0,50,0
41,4,8,2,1,0,1,1,0,0,40,1
44,5,5,4,10,3,4,1,0,0,40,1
59,4,8,2,4,0,4,1,0,0,40,0
77,4,11,4,3,1,4,1,0,0,20,1
56,4,11,2,12,0,4,1,0,0,50,0
44,6,15,4,3,1,4,0,0,0,45,1
77,4,6,2,13,0,1,1,0,0,16,1
42,4,15,2,12,0,2,1,0,88,32,0
18,4,7,4,4,1,2,1,79,0,40,1
54,4,8,2,3,0,2,1,0,0,50,1
35,6,15,2,4,0,4,1,58,0,50,0
58,4,11,2,3,0,4,1,0,0,50,1
20,4,7,4,3,1,4,1,0,0,40,1
36,2,11,5,11,4,4,1,0,0,40,1
23,4,7,4,12,3,4,0,0,0,25,1
31,1,11,2,14,0,4,1,0,0,40,0
24,4,9,2,4,0,4,1,0,0,40,0
36,4,2,2,6,0,4,1,0,0,40,0
48,4,15,2,8,0,4,1,0,0,44,1
55,4,15,0,12,1,2,1,0,0,35,1
26,7,8,2,10,0,4,1,0,0,40,1
45,2,11,0,1,1,4,0,0,0,49,0
19,0,11,4,6,3,4,0,0,0,40,1
20,4,9,4,4,1,4,0,0,0,25,1
57,4,15,6,11,1,4,1,0,0,42,1
42,4,15,2,3,0,4,1,0,0,40,1
23,4,11,4,10,3,4,0,0,0,45,1
43,4,1,2,6,0,4,1,0,0,40,1
34,6,0,2,3,0,4,1,0,0,48,0
32,4,15,3,1,1,4,1,0,0,50,1
39,4,11,2,1,0,4,1,0,0,45,0
36,4,11,0,9,1,4,1,0,0,50,1
58,4,11,2,7,0,4,1,0,0,40,0
38,4,15,2,1,0,4,1,0,0,70,0
28,4,9,2,4,2,4,1,0,0,50,0
45,5,11,2,4,0,4,1,38,0,40,1
31,2,9,2,10,0,4,1,0,0,50,0
34,4,15,0,1,1,2,1,0,0,40,1
26,4,15,4,12,1,4,1,0,0,40,1
33,4,9,4,4,1,1,1,0,0,8,0
35,4,15,2,6,0,4,1,0,0,40,1
50,2,11,5,3,2,4,1,0,0,40,1
43,4,0,2,8,0,4,1,0,0,25,0
46,4,9,2,12,0,4,1,0,0,45,1
33,4,11,2,4,0,4,1,0,0,70,0
47,4,11,2,12,0,4,1,0,0,40,1
81,4,11,0,1,3,0,1,28,0,34,1
20,4,11,4,6,3,4,1,0,0,55,1
35,6,8,2,4,0,4,1,0,0,60,0
49,4,9,2,12,5,4,0,0,0,50,1
42,6,11,2,12,0,4,1,0,0,48,0
69,4,15,2,3,0,4,1,0,0,40,0
19,4,8,4,12,2,4,1,0,0,30,1
41,4,11,4,3,1,2,1,12,0,40,1
22,4,11,4,3,2,4,1,0,0,8,1
26,6,9,3,12,1,4,1,0,0,50,0
35,4,4,6,6,1,4,0,0,0,40,1
44,4,2,2,14,0,2,1,0,0,40,0
75,4,15,2,1,4,4,0,0,0,40,0
38,4,11,4,7,3,4,1,0,0,44,1
38,5,9,2,4,0,4,1,0,0,40,1
33,4,11,4,12,3,4,0,0,0,40,1
42,4,11,2,7,0,2,1,0,0,40,0
22,4,8,4,8,3,4,1,0,21,15,1
47,4,11,2,7,0,4,1,97,0,50,0
61,4,11,2,3,0,4,1,0,0,48,1
25,4,11,4,8,3,4,0,0,0,25,1
18,4,9,4,8,1,4,0,0,0,15,0
50,4,9,2,12,0,4,1,0,0,40,0
41,4,11,2,3,0,4,1,0,71,40,0
32,4,9,2,12,0,4,1,0,0,20,1
31,4,11,0,8,1,4,1,0,0,40,1
23,4,15,4,14,4,2,0,9,0,30,1
32,4,11,2,8,0,4,1,0,0,40,0
25,4,11,2,12,0,4,1,0,59,4,1
24,4,11,4,14,1,4,0,0,0,55,1
20,4,11,4,12,3,4,0,0,0,55,1
52,4,10,0,10,3,4,1,0,66,40,1
25,4,4,2,3,0,4,1,0,0,40,0
20,4,11,4,12,1,4,0,0,0,12,1
45,4,15,2,6,0,4,1,58,0,40,1
21,4,2,4,12,1,4,1,92,0,50,1
22,4,11,4,13,4,4,1,0,0,40,1
34,6,8,5,10,4,4,0,0,0,30,1
47,1,11,0,13,1,4,1,0,0,45,1
32,4,9,4,10,1,4,1,0,0,40,1
63,4,9,0,4,1,2,1,0,93,14,1
25,4,15,4,6,1,4,0,0,0,15,1
26,2,11,4,11,1,4,0,0,0,40,1
33,4,9,2,10,0,4,1,0,0,40,1
51,1,15,2,13,0,4,1,0,0,50,1
59,4,12,4,1,1,4,1,0,0,10,1
19,4,15,4,3,3,4,0,0,0,55,1
64,2,11,2,14,0,3,1,0,0,40,0
49,7,10,0,10,3,4,0,0,0,10,1
66,4,11,4,1,1,4,1,0,0,40,1
21,1,9,4,3,3,2,1,0,0,40,1
35,4,11,2,1,5,2,0,0,0,40,0
46,4,1,0,5,4,4,1,0,0,60,1
57,4,0,4,14,2,4,0,0,0,30,1
45,2,6,2,11,0,4,1,0,0,42,0
27,4,11,4,6,3,4,0,96,0,40,1
34,4,0,2,3,5,4,0,0,0,40,0
60,4,9,2,10,0,4,1,0,0,15,0
31,4,12,4,12,1,4,0,0,0,40,1
21,4,7,4,1,1,4,1,0,0,75,1
36,4,0,2,3,0,4,1,0,0,40,0
35,2,11,4,1,3,4,0,0,0,40,1
66,4,15,0,4,3,4,0,0,0,55,0
36,4,9,2,1,0,4,1,0,0,38,1
66,4,9,2,4,0,4,1,4,0,40,0
56,4,9,2,8,0,4,1,0,0,40,0
19,4,15,4,5,3,4,0,0,0,25,1
34,4,15,2,7,5,4,0,0,0,55,0
41,4,11,2,12,0,4,1,35,0,40,1
40,0,7,2,0,0,4,1,0,0,30,0
