age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
39,4,11,2,14,0,4,1,0,0,40,1
21,4,15,4,12,4,4,0,0,0,30,1
42,4,0,0,3,4,4,1,0,0,50,1
40,4,0,0,7,3,4,0,0,0,40,1
45,4,11,0,1,1,2,1,0,0,27,1
45,4,0,2,8,0,2,1,0,0,40,0
33,4,15,2,4,5,4,0,0,0,40,1
20,6,15,4,12,3,4,1,0,0,40,1
52,6,9,2,12,5,4,0,0,0,40,1
43,4,11,4,3,2,4,1,0,0,40,1
60,5,6,0,8,4,4,1,0,0,22,1
34,4,9,2,13,0,4,1,0,0,38,1
22,0,11,4,0,3,2,1,0,0,40,1
46,4,1,0,8,1,2,0,0,0,40,0
58,4,8,2,12,0,4,1,0,0,40,1
26,4,9,4,12,3,2,1,31,0,45,1
35,4,9,2,10,0,4,1,0,0,40,0
24,4,12,2,10,0,4,1,0,0,40,1
28,5,1,2,12,0,4,1,0,0,40,1
37,4,12,0,10,1,4,0,0,0,40,1
29,4,6,0,14,4,4,0,0,0,40,1
28,4,11,4,8,1,4,0,0,0,40,0
43,4,7,2,8,0,4,1,0,0,40,1
56,5,8,0,4,1,1,1,86,0,32,1
40,4,8,4,1,1,2,1,84,0,38,1
51,4,6,0,14,1,2,1,0,0,40,1
51,6,15,0,12,4,4,0,0,0,50,1
44,4,9,2,3,0,4,1,0,0,35,0
44,4,15,0,6,3,4,0,0,0,40,1
18,4,0,4,12,3,4,1,0,0,40,1
27,4,11,4,3,3,4,0,0,0,40,1
28,4,11,4,4,1,4,1,0,0,40,1
37,4,11,2,5,5,4,0,0,0,50,0
35,4,9,6,12,4,4,0,0,0,40,1
39,6,15,2,13,0,4,1,0,0,50,0
24,4,15,4,1,1,4,0,0,0,38,1
38,4,8,2,3,0,4,1,0,0,40,1
28,4,4,4,3,1,4,0,0,0,40,1
30,4,11,4,5,3,4,1,0,0,40,1
27,4,5,4,8,1,4,0,0,0,40,1
37,4,9,0,4,4,4,0,0,0,55,1
43,4,5,4,5,1,4,1,0,0,40,1
26,4,10,6,4,1,4,1,0,0,40,1
39,4,11,2,4,0,4,1,0,0,40,1
63,4,11,2,4,0,4,1,0,0,30,0
46,6,11,4,3,3,4,0,0,0,40,0
47,4,1,0,12,1,4,1,0,0,40,1
60,4,1,2,7,0,2,1,0,0,40,0
10,0,11,0,0,4,0,0,0,0,20,1
31,4,11,2,12,0,4,1,0,0,48,0
34,4,15,2,9,0,4,1,31,0,55,1
18,5,9,0,12,3,0,0,0,0,20,1
40,6,15,4,4,3,4,0,0,0,60,1
21,4,11,2,8,1,2,0,57,0,35,1
38,4,11,0,7,4,4,0,0,0,60,0
21,5,11,4,12,1,4,1,0,0,35,1
51,4,11,2,3,3,4,0,0,0,44,0
57,4,11,2,8,0,4,1,0,0,38,0
35,2,8,2,13,0,4,1,0,0,12,1
51,4,15,2,13,0,4,1,0,0,30,0
60,4,11,2,12,0,1,1,0,0,40,1
38,0,9,6,10,4,4,0,0,0,40,1
45,0,11,4,0,1,4,1,0,0,50,1
25,4,9,4,8,3,4,1,71,0,30,1
26,5,9,2,12,5,4,0,0,0,20,0
48,4,15,2,3,0,4,1,0,0,25,0
45,1,12,2,1,0,4,1,0,0,40,1
21,6,15,4,4,3,2,0,0,0,40,1
27,4,11,2,14,0,4,1,0,0,40,0
91,4,11,6,8,1,1,0,0,0,51,1
32,5,7,2,10,0,4,1,0,0,36,1
44,4,9,2,10,0,4,1,0,0,35,0
62,2,11,2,1,0,4,1,0,0,25,0
49,4,15,2,1,5,4,0,38,0,40,1
22,1,9,4,1,2,4,1,0,0,35,1
35,4,11,0,12,1,0,1,0,0,50,1
30,4,14,2,10,0,4,1,0,0,40,0
37,4,1,2,12,5,2,0,0,0,25,0
63,5,9,2,4,0,4,1,0,0,40,1
69,6,15,0,5,3,4,0,0,0,55,1
41,7,8,2,1,0,4,1,0,0,50,0
31,6,7,2,3,0,1,1,0,0,40,0
47,4,15,2,8,1,2,1,0,0,35,1
47,4,11,2,14,0,4,1,0,0,40,1
50,4,9,2,4,0,4,1,0,0,40,1
31,5,10,0,10,4,4,0,0,0,45,1
22,6,10,4,10,3,4,0,0,0,60,1
47,4,11,2,6,5,4,0,0,0,40,1
99,4,9,4,4,3,2,0,0,0,55,1
36,4,0,2,3,5,4,0,0,0,50,1
20,4,12,4,10,4,4,0,0,84,25,1
30,4,15,5,11,1,4,0,0,0,45,1
49,4,9,0,13,1,4,1,0,0,37,0
43,0,11,2,0,0,4,1,0,0,32,0
46,7,15,2,10,0,2,1,0,0,8,1
29,4,5,2,14,0,2,1,0,0,38,1
61,4,9,2,4,0,2,1,0,0,40,1
35,1,11,4,1,1,4,0,0,0,40,1
35,4,6,2,12,5,4,0,0,0,60,1
51,4,11,2,6,0,1,1,0,0,40,1
36,0,11,0,0,1,2,0,0,0,40,1
55,4,6,0,5,4,2,0,0,0,30,1
48,4,11,2,5,0,4,1,0,0,40,0
28,4,2,2,7,0,2,1,0,0,40,1
34,4,9,2,11,5,2,0,0,0,40,0
28,4,11,2,8,0,2,1,88,40,41,1
31,7,12,4,10,3,4,0,0,0,40,0
38,4,9,4,10,3,4,1,0,0,40,1
59,0,11,2,0,0,4,1,88,0,36,0
39,2,8,2,13,0,4,1,0,0,40,1
26,4,15,4,14,3,4,0,67,0,52,1
46,4,7,4,1,3,4,0,0,0,40,1
36,4,11,4,7,3,4,1,0,0,50,1
52,4,9,2,1,0,4,1,0,0,20,0
35,4,9,2,10,0,4,1,0,0,40,0
44,4,11,0,3,1,4,1,0,0,40,0
46,4,10,4,4,3,4,0,0,0,50,1
48,4,11,3,3,1,4,0,0,0,40,1
35,5,12,2,4,0,4,1,24,0,50,0
21,4,9,4,10,4,4,1,0,0,40,1
32,4,5,2,12,0,4,1,0,0,16,1
29,4,11,0,1,4,2,0,0,0,40,0
38,4,11,2,5,0,4,1,0,0,60,0
34,2,9,2,4,0,4,1,0,0,40,0
43,2,12,2,10,0,4,1,0,0,40,1
21,5,15,4,4,1,4,1,0,0,50,1
37,4,15,2,6,0,4,1,0,0,40,0
42,4,15,2,12,0,4,1,0,0,40,1
22,4,11,4,4,1,4,1,0,0,15,1
30,0,11,0,0,4,4,0,0,0,40,1
51,4,11,2,3,5,4,0,0,0,40,0
24,4,11,4,12,1,4,0,0,0,40,1
28,4,5,2,12,5,4,0,11,0,25,0
40,4,15,0,12,4,4,1,0,0,40,1
36,4,11,2,5,0,4,1,0,0,30,0
34,1,12,4,4,3,4,1,0,0,45,1
30,4,11,2,7,0,4,1,0,0,40,0
36,4,15,0,1,1,4,0,0,0,40,1
51,7,12,2,10,0,4,1,0,0,35,1
37,4,9,2,4,5,4,0,0,0,50,1
55,4,11,0,1,4,4,1,46,0,35,1
46,2,15,2,13,0,2,1,82,2,8,0
48,6,15,2,12,0,4,1,19,0,47,1
40,4,12,2,4,0,4,1,0,0,40,0
47,4,11,2,1,0,2,1,0,0,35,1
44,4,0,0,3,1,4,1,0,0,40,1
19,7,9,2,11,0,2,1,0,26,32,1
39,5,11,2,1,5,2,0,0,0,40,1
66,0,11,2,12,0,4,1,0,0,74,1
25,6,15,4,3,3,4,1,0,0,40,1
29,7,5,2,7,0,4,1,0,0,40,0
30,4,11,4,7,1,4,0,0,36,36,1
28,4,9,2,1,0,4,1,0,0,42,1
23,4,11,4,8,3,4,1,0,0,35,1
38,4,12,2,8,0,4,1,0,0,3,1
67,4,11,2,13,0,4,1,0,0,50,1
20,4,9,4,10,1,2,0,0,0,40,1
25,4,11,4,3,3,4,0,0,0,40,1
39,0,2,2,0,0,2,1,0,0,72,1
25,5,15,2,12,0,4,1,0,0,36,1
46,4,10,0,10,1,4,1,0,0,60,1
33,4,8,2,7,0,4,1,0,0,40,0
46,4,15,0,8,1,4,1,0,0,40,1
49,4,9,2,4,0,4,1,0,0,40,1
22,4,15,4,8,1,4,1,0,0,25,1
30,4,2,2,8,0,4,1,0,0,60,1
43,4,15,2,3,0,4,1,0,0,45,0
49,7,9,5,1,4,2,0,0,0,40,1
39,4,8,2,12,0,4,1,0,0,40,1
48,4,11,0,7,2,4,1,0,0,64,1
52,4,15,2,13,0,4,1,0,0,40,0
39,6,15,4,8,1,4,1,0,0,60,1
34,4,9,2,10,5,2,0,0,0,40,1
30,6,9,4,4,1,1,0,0,0,60,0
33,4,1,4,7,3,4,1,0,0,40,1
48,4,11,0,4,3,4,1,0,0,55,1
64,2,15,3,4,1,4,0,0,0,40,0
65,4,11,0,12,2,4,0,0,0,45,0
44,0,11,2,0,0,4,1,0,0,80,1
33,4,11,5,3,4,4,0,0,0,40,1
29,4,15,2,1,2,4,0,0,0,40,1
49,4,11,2,3,0,4,1,0,0,40,1
28,7,15,0,0,1,4,1,0,0,16,1
36,4,15,0,12,1,4,1,0,0,20,1
22,4,15,4,10,3,4,0,5,0,38,1
24,5,9,4,4,1,4,0,0,0,60,1
37,4,8,2,11,5,4,0,0,0,43,0
38,4,15,2,12,0,4,1,0,0,30,1
42,4,7,2,8,0,4,1,0,0,40,1
36,4,9,0,12,4,4,1,0,0,20,1
39,4,9,2,3,0,4,1,0,0,40,1
35,4,15,4,1,4,2,0,0,0,40,1
18,0,6,4,0,1,2,0,0,0,30,1
22,4,12,4,10,1,2,0,0,0,35,1
26,4,11,2,8,0,4,1,0,0,40,1
19,4,15,4,7,1,2,0,0,0,20,1
30,4,4,4,1,3,4,1,0,0,50,1
30,6,9,2,10,0,4,1,0,0,40,0
27,2,11,5,10,1,4,1,0,0,50,1
59,4,11,2,13,0,4,1,0,0,45,1
45,4,11,2,1,0,4,1,0,0,65,1
45,4,12,0,10,4,4,1,0,0,40,1
76,4,9,2,12,0,4,1,0,0,35,1
35,4,11,2,8,0,4,1,0,0,54,1
21,4,11,4,4,3,3,0,0,0,40,1
20,4,15,4,12,1,4,0,0,0,25,1
43,7,9,2,10,0,0,1,0,0,60,0
26,6,12,0,4,4,4,0,39,0,40,1
31,4,9,6,8,4,4,0,0,0,40,1
19,0,11,4,0,3,4,1,0,53,40,1
17,4,12,4,4,1,4,1,0,0,16,1
19,4,12,4,4,1,4,1,0,0,40,1
23,4,12,4,12,1,4,1,0,0,50,1
40,4,11,4,1,3,1,1,18,0,80,1
19,4,15,4,4,1,4,1,0,0,40,1
52,2,11,2,4,0,2,1,0,0,40,1
22,1,15,2,11,0,4,1,0,0,40,1
35,4,8,5,3,1,4,1,0,0,40,1
34,4,11,4,12,4,4,1,0,0,40,1
24,4,15,4,7,1,4,0,0,0,44,1
45,4,11,4,3,3,4,1,0,0,40,1
46,4,12,0,14,1,4,1,0,0,45,1
18,4,6,4,12,1,4,1,0,0,60,1
25,4,11,4,3,1,4,0,0,0,40,1
28,4,8,4,10,1,4,1,0,0,35,1
19,2,11,4,10,4,4,0,0,0,60,1
24,4,9,2,10,0,4,1,0,0,40,0
35,4,15,2,7,0,0,1,0,0,16,1
46,6,15,2,12,5,4,0,0,0,45,1
23,4,15,4,12,1,4,0,0,0,40,1
25,4,9,4,4,1,4,1,0,0,40,1
32,4,10,0,10,1,4,1,0,0,40,1
38,2,15,2,13,0,4,1,0,0,50,1
42,4,11,2,8,0,4,1,0,0,8,1
32,4,11,4,3,1,4,0,0,0,40,1
46,4,4,2,7,0,4,1,0,0,40,0
64,4,15,4,3,3,4,0,0,0,40,1
67,4,15,2,1,0,4,1,0,0,40,1
57,4,15,2,7,0,4,1,0,0,40,0
20,6,15,4,12,3,2,0,0,0,20,1
52,0,15,0,0,4,4,0,0,0,40,1
50,4,1,2,5,5,4,0,0,0,38,1
54,4,11,2,8,0,4,1,0,0,20,0
48,4,11,2,14,0,4,1,0,0,30,1
55,6,15,2,8,0,4,1,48,0,30,1
29,4,15,0,1,1,4,1,0,0,40,1
35,4,10,4,10,3,4,1,0,0,84,1
26,4,11,6,4,4,4,0,0,0,40,0
50,4,9,2,4,0,4,1,0,0,62,0
53,4,15,2,8,0,4,1,0,0,35,1
46,4,11,6,6,1,4,0,0,0,40,1
36,4,15,2,8,0,2,1,0,0,20,0
25,4,11,4,8,1,4,0,0,0,40,1
33,4,12,2,10,0,4,1,0,0,60,1
44,2,9,2,10,0,4,1,0,0,45,1
69,4,9,2,10,5,4,0,0,0,35,1
13,4,15,6,8,1,0,0,0,0,25,1
52,4,11,2,14,0,4,1,0,0,65,0
25,0,15,4,0,4,4,0,0,0,35,1
58,7,14,3,10,1,4,0,0,0,40,1
54,4,11,2,3,2,2,1,0,0,55,1
46,4,9,4,1,1,1,0,23,0,24,0
39,4,11,2,3,0,2,1,0,0,40,1
31,4,9,2,4,0,4,1,0,0,50,0
25,4,11,4,10,1,4,1,0,0,20,1
26,4,4,2,6,0,4,1,0,0,50,1
37,4,7,4,8,4,4,0,31,0,16,1
29,0,8,0,0,1,2,1,0,0,40,1
49,7,14,0,10,1,4,1,0,0,55,1
51,6,11,2,3,0,4,1,0,0,60,1
35,4,12,0,10,1,4,1,0,0,50,1
58,2,5,2,1,0,4,1,0,0,45,1
34,4,5,2,8,0,4,1,0,0,40,1
26,4,11,2,7,0,4,1,61,0,40,1
38,4,15,5,3,1,4,1,0,0,40,1
33,0,15,2,0,0,4,1,0,0,30,1
45,4,15,2,12,0,4,1,0,0,40,1
33,4,11,4,4,3,4,1,0,0,40,1
33,4,11,2,14,0,4,0,0,0,40,0
40,6,11,4,5,3,4,1,0,0,40,1
50,1,15,4,1,1,4,0,0,0,40,1
61,0,1,2,0,0,4,1,0,0,95,0
70,0,11,2,0,0,4,1,0,0,20,0
42,6,11,0,3,1,4,1,0,0,40,1
36,7,9,0,4,4,4,0,0,0,40,1
29,7,12,2,10,0,4,1,0,0,40,0
46,4,15,2,8,5,4,0,7,25,8,0
36,4,11,4,14,4,4,0,38,0,8,1
29,4,15,0,3,4,4,0,0,0,45,1
38,4,15,2,5,0,4,1,34,0,30,1
47,4,14,2,8,0,4,1,0,0,53,0
29,4,11,2,3,0,4,1,0,0,50,0
32,4,11,2,3,0,4,1,0,0,40,1
41,6,12,2,4,0,4,1,0,0,40,0
58,4,11,6,3,1,2,1,0,0,40,1
39,6,11,2,10,0,4,1,0,48,45,1
49,4,11,2,8,0,4,1,0,0,20,1
40,4,12,2,1,0,4,1,7,0,20,0
48,4,14,2,10,0,4,1,0,0,40,0
31,4,11,2,3,0,4,1,0,0,40,0
37,4,0,4,10,4,4,0,0,0,40,0
52,5,15,2,13,0,4,1,0,62,24,1
56,4,11,4,8,1,4,1,0,0,40,1
42,4,11,2,14,0,2,1,0,0,40,0
61,2,14,6,10,4,4,0,0,0,40,1
21,4,10,5,10,4,4,0,0,0,45,1
30,7,9,4,10,1,4,1,0,0,60,1
25,4,11,4,8,3,4,1,0,0,40,1
24,4,1,2,6,0,4,1,0,0,40,0
30,4,15,4,1,1,4,0,0,47,45,1
31,4,11,5,8,1,4,0,0,90,35,1
31,2,9,2,11,0,4,1,0,0,40,1
27,4,11,4,5,1,4,1,0,0,40,1
61,4,15,6,8,1,4,1,0,0,30,1
24,4,12,4,10,1,4,1,0,0,55,1
41,1,15,0,1,1,4,1,0,0,40,1
48,4,11,2,13,0,4,1,0,0,40,1
20,4,12,4,1,2,4,0,23,0,30,1
20,4,15,4,4,2,4,0,0,0,40,1
29,4,11,4,3,3,4,1,0,0,40,1
40,5,15,2,12,0,2,1,0,0,40,1
29,6,11,4,14,3,4,1,0,0,50,1
39,7,11,2,8,0,4,1,0,0,40,1
60,2,11,5,14,4,4,1,0,0,25,1
25,4,15,2,3,0,4,1,0,0,10,1
21,4,15,4,6,3,4,1,0,0,40,1
30,4,11,2,3,0,4,1,0,0,40,1
41,4,15,0,7,1,4,1,0,0,40,1
23,4,15,4,8,3,4,1,0,0,20,1
33,4,6,0,9,1,4,0,0,0,50,1
29,5,9,5,4,4,4,1,0,0,40,1
38,4,11,0,8,4,4,1,0,0,35,1
45,1,9,2,10,5,4,0,0,0,50,0
51,2,11,2,7,0,4,1,0,0,40,0
27,4,15,2,12,0,4,1,0,0,40,1
44,4,15,2,4,0,4,1,0,0,40,1
50,5,15,6,4,1,4,1,0,0,50,1
40,4,11,2,3,0,2,1,0,16,24,1
25,4,11,4,1,3,4,0,0,0,30,1
57,4,9,4,4,1,4,1,0,0,50,1
57,6,0,2,3,0,2,1,0,0,42,0
97,4,11,2,7,0,4,1,0,0,40,1
19,0,7,4,0,3,4,1,0,0,40,1
45,4,8,2,10,0,4,1,0,0,40,0
36,4,9,2,4,0,4,1,0,0,40,1
39,4,8,4,4,3,4,0,0,0,40,1
57,4,12,4,14,3,4,1,0,1,44,1
39,4,9,2,4,0,4,1,0,0,40,0
60,4,11,3,3,1,4,1,0,0,40,1
29,4,11,4,4,1,4,1,0,0,45,1
63,4,7,2,1,0,4,1,0,0,40,0
40,4,11,0,4,1,4,0,0,0,40,1
30,5,15,4,10,3,4,1,0,0,40,1
44,4,9,2,1,0,4,1,0,0,50,0
45,4,11,2,6,0,4,1,0,0,40,0
29,4,2,2,6,0,4,1,0,0,40,1
50,4,5,0,10,1,3,0,0,0,40,1
22,0,6,2,0,5,4,0,0,0,15,1
49,4,15,4,1,1,4,1,0,0,40,1
57,4,9,2,10,0,4,1,0,0,8,0
21,4,9,4,1,1,4,1,0,0,40,1
32,4,5,2,8,0,4,1,0,0,70,0
20,4,9,4,12,3,4,0,98,41,65,1
37,2,11,2,8,0,4,1,0,0,40,1
19,4,11,4,7,3,4,1,52,94,36,1
49,6,11,2,5,0,2,1,0,0,40,1
33,4,11,4,8,3,4,1,0,0,50,1
50,4,11,4,7,3,4,0,0,0,40,1
28,4,15,4,1,1,4,0,0,0,40,1
17,0,15,4,0,3,4,1,0,0,20,1
35,6,11,2,5,0,4,1,99,0,48,1
49,4,11,2,6,0,3,1,0,0,40,1
20,4,15,4,8,1,4,1,0,0,10,1
58,2,15,5,1,2,4,1,0,0,40,1
43,7,15,2,10,0,4,1,0,0,50,1
25,4,15,4,1,1,4,1,31,0,40,1
31,4,15,0,4,1,4,1,0,0,20,1
53,5,9,2,12,0,4,1,12,0,42,0
30,4,11,4,14,3,4,0,0,0,60,1
23,4,15,0,7,4,4,0,0,0,40,1
65,4,11,0,1,1,4,1,0,0,35,1
35,4,11,4,3,3,2,0,0,0,60,1
23,0,6,2,0,0,4,1,0,0,15,0
51,4,15,2,12,0,4,1,0,0,30,1
31,4,6,4,6,3,4,0,0,0,40,1
42,0,15,2,0,0,4,1,0,0,40,1
67,2,9,6,11,4,4,1,0,0,15,1
24,4,10,6,10,1,4,1,0,0,40,1
48,4,11,4,7,1,4,0,0,0,40,1
28,6,9,4,10,3,4,0,0,63,40,1
30,6,2,0,3,4,4,0,0,0,60,1
28,4,10,4,10,1,4,1,0,0,40,1
37,4,12,3,10,1,4,1,82,0,60,1
41,4,8,5,3,4,4,0,0,0,40,0
51,4,9,2,12,0,2,1,0,0,40,0
41,4,11,4,7,3,4,1,0,0,40,1
21,4,15,4,1,1,2,1,0,0,40,1
37,4,11,2,8,0,4,1,0,0,40,1
53,4,11,0,7,1,4,0,0,0,44,0
18,4,4,4,4,4,4,0,0,0,20,1
42,4,9,2,10,0,2,1,0,0,40,0
39,4,15,0,12,1,4,0,0,0,45,1
54,0,9,0,0,3,4,0,0,0,40,1
45,4,9,2,4,0,3,1,0,0,30,1
20,5,11,4,3,1,4,1,0,0,40,1
37,4,1,0,8,4,4,1,0,0,9,1
33,4,11,0,12,3,4,1,0,0,50,1
35,5,7,2,3,0,4,1,0,0,40,0
41,4,1,2,3,0,2,1,0,0,40,1
31,4,1,0,7,1,4,0,0,0,40,0
30,4,15,4,4,3,1,1,0,0,40,1
27,4,8,2,1,0,4,1,0,0,40,0
50,4,11,2,10,0,4,1,0,0,40,1
22,0,12,4,0,3,4,0,0,0,35,1
29,0,1,4,0,1,0,0,0,0,35,1
47,4,11,2,8,0,4,1,0,46,40,0
34,7,14,0,10,4,4,0,0,0,40,1
54,6,9,2,5,0,4,1,0,0,91,1
43,4,9,0,3,4,4,0,0,0,40,1
18,7,15,4,1,3,4,0,0,0,40,1
45,4,9,2,8,5,4,0,0,0,94,1
22,0,12,4,0,1,4,0,0,0,25,0
53,4,11,2,14,0,2,1,0,0,50,1
20,4,9,4,4,3,4,1,27,0,8,1
21,6,9,4,5,1,4,0,0,0,12,1
60,4,11,2,5,5,4,0,0,48,52,0
37,4,12,2,4,5,3,0,0,0,45,0
62,5,12,2,12,0,4,1,0,0,50,0
57,4,1,2,8,0,4,1,0,0,88,1
35,4,9,0,10,4,4,1,0,0,40,1
63,4,9,0,3,4,4,0,0,0,40,1
18,7,15,4,3,1,4,1,0,0,10,1
32,4,15,2,12,0,4,1,0,0,40,1
38,4,11,5,12,1,4,0,0,0,45,1
50,5,14,2,10,0,4,1,0,0,50,1
40,4,8,2,5,0,4,1,0,0,35,0
26,4,11,4,12,1,4,1,0,0,30,1
32,4,11,2,1,5,4,0,0,0,45,0
46,5,11,4,12,1,4,1,0,0,30,1
25,0,15,2,0,0,4,1,0,0,40,0
36,6,15,2,12,0,4,1,0,0,40,1
41,4,11,6,4,1,3,1,79,0,55,1
30,0,9,0,0,1,4,0,0,0,89,1
52,2,15,2,11,0,4,1,0,0,40,1
37,0,11,5,0,4,4,0,0,0,45,1
46,4,15,3,3,1,2,1,0,0,40,1
51,4,9,2,4,0,4,1,0,0,45,0
17,4,15,4,8,3,4,1,77,0,20,1
45,4,0,2,5,0,4,1,0,0,45,1
38,0,15,2,0,0,4,1,0,0,30,0
29,4,9,4,3,3,2,1,0,0,40,1
22,4,9,4,6,1,4,1,0,0,40,1
36,4,15,2,1,0,2,1,0,0,40,1
26,4,12,2,12,0,4,1,0,0,24,1
25,4,4,4,3,3,4,0,0,61,62,1
26,4,11,0,14,1,2,1,0,0,40,1
37,4,9,4,10,4,2,0,0,0,40,1
20,4,12,4,12,1,4,0,0,60,24,1
33,4,11,2,3,0,4,1,0,0,40,0
46,4,15,2,1,0,4,1,0,0,24,0
57,4,9,2,8,0,4,1,0,0,40,0
46,4,15,2,1,0,4,1,0,0,40,1
33,2,11,2,1,0,4,1,0,0,60,0
48,2,12,2,10,0,4,1,60,0,50,0
53,4,11,6,3,1,4,1,0,0,40,1
45,4,9,2,13,0,4,1,0,6,45,1
57,4,14,6,10,1,4,0,0,0,37,0
25,0,15,2,0,0,4,1,0,0,40,1
59,4,11,2,3,0,2,1,0,0,40,1
50,4,7,2,12,0,4,1,0,0,45,1
53,6,9,0,12,4,4,0,68,0,30,1
31,4,11,2,13,0,1,1,0,0,36,0
33,4,9,4,1,3,4,1,0,0,40,1
59,0,1,6,0,1,4,1,0,0,83,1
19,4,11,4,7,1,4,0,0,0,40,1
48,1,15,2,1,0,4,1,0,0,40,1
54,4,15,2,3,0,4,1,0,0,40,0
34,1,1,2,9,0,2,1,16,1,99,1
55,4,12,6,10,4,2,0,0,0,40,1
43,4,11,4,3,1,4,1,0,0,40,1
37,4,5,2,12,5,4,0,0,0,77,1
45,4,9,2,12,0,4,1,59,0,18,1
48,7,11,0,0,1,4,1,46,72,65,1
28,4,11,2,7,5,4,0,0,0,40,1
19,0,5,4,0,3,4,1,0,17,42,1
34,4,7,4,8,2,4,1,0,0,40,1
29,4,8,4,12,4,4,0,0,0,33,1
18,2,14,4,10,1,4,0,0,0,40,1
22,4,7,4,1,3,4,1,0,0,40,1
47,6,11,4,7,3,4,1,0,0,40,1
28,1,11,4,10,1,2,0,0,0,40,0
35,6,4,2,12,0,4,1,0,0,20,1
21,4,11,4,3,1,4,1,0,0,40,1
53,4,9,2,7,5,4,0,0,0,42,0
30,2,15,0,1,1,4,1,0,0,40,1
60,7,8,2,11,0,4,1,0,0,40,0
42,4,15,0,4,1,4,0,0,0,40,1
34,4,11,4,8,3,4,1,0,0,55,1
26,4,5,2,7,0,4,1,0,0,40,0
35,4,8,2,10,0,4,1,0,0,40,0
41,5,7,2,4,3,4,1,0,0,55,0
32,4,1,0,8,1,4,1,0,0,40,1
84,2,9,6,11,4,4,0,0,0,30,0
30,4,11,4,4,3,4,1,0,0,40,1
52,4,11,5,7,1,2,1,0,0,40,1
19,4,11,4,5,1,4,1,0,0,25,1
32,4,15,2,4,0,1,1,0,0,45,0
28,6,4,4,14,3,4,1,0,83,40,1
33,0,11,0,0,1,4,0,0,0,16,1
37,4,15,2,4,5,4,0,0,0,40,0
44,4,9,4,10,1,4,1,0,0,40,1
41,4,11,0,3,4,4,0,0,0,28,1
3,4,9,6,12,4,4,0,0,0,74,1
34,4,11,0,8,1,4,0,0,0,30,1
31,2,9,0,4,4,4,0,0,87,40,1
20,4,12,4,4,1,4,1,0,0,40,1
19,4,0,4,4,3,4,1,0,0,60,1
34,4,15,4,3,1,4,1,0,0,40,1
19,7,15,4,14,1,2,1,0,0,40,1
27,2,0,6,8,4,4,0,0,0,40,1
64,6,12,2,13,0,4,1,26,0,36,0
42,4,15,4,12,1,4,0,0,0,40,1
37,4,9,0,12,4,4,0,0,0,38,1
22,4,15,4,10,1,4,0,0,0,50,1
20,0,11,4,0,3,4,0,0,0,40,1
28,4,11,2,3,0,4,1,0,53,42,0
42,6,11,2,5,0,4,1,0,93,24,1
46,4,11,0,4,4,4,0,0,0,40,1
33,4,11,2,8,0,4,1,0,0,40,1
47,4,8,2,13,0,4,1,0,0,40,0
66,4,15,2,14,0,4,1,0,0,40,1
44,4,1,2,5,5,4,0,0,0,37,1
56,4,2,2,1,0,4,1,5,0,16,1
19,4,11,4,7,3,4,0,0,0,40,1
59,4,9,2,12,0,4,1,0,0,50,1
27,4,11,4,12,3,4,0,0,0,40,1
37,4,1,2,3,0,4,1,0,0,50,1
53,4,1,2,3,0,4,1,0,0,35,0
51,4,15,0,14,4,4,0,0,0,50,1
61,0,11,2,0,0,4,1,0,0,40,1
32,4,9,2,12,0,4,1,0,0,40,1
36,4,0,0,6,4,4,0,0,0,37,1
35,4,15,4,4,3,3,1,0,0,40,1
27,4,11,2,3,0,4,1,0,0,40,0
29,4,1,2,6,0,4,1,0,0,40,1
67,4,1,3,8,1,4,0,0,0,40,1
56,4,9,2,10,5,4,0,0,0,60,1
26,7,11,4,1,3,4,1,0,0,40,1
46,4,11,2,10,0,4,1,0,0,40,0
12,6,7,2,4,0,4,1,0,0,55,0
92,4,11,4,7,3,2,1,0,0,79,1
48,4,7,2,10,0,4,1,0,0,40,1
48,0,11,0,0,1,4,0,0,0,40,1
25,4,8,2,4,0,4,1,0,0,40,1
56,2,9,0,10,4,4,1,0,0,40,1
60,1,15,2,1,0,4,1,0,0,40,1
24,4,1,4,7,3,4,1,0,0,40,1
24,4,15,4,12,4,4,1,0,0,45,1
31,6,11,5,3,1,2,1,0,0,40,1
43,6,9,4,10,4,4,0,0,0,50,1
42,2,11,0,8,4,4,0,0,0,30,1
63,4,2,0,6,4,4,0,24,0,35,0
26,4,11,4,12,3,4,1,74,0,15,1
43,5,12,4,4,1,4,1,0,0,45,1
28,4,15,2,13,0,4,1,0,0,30,1
18,4,15,4,8,3,4,1,0,0,12,1
35,4,11,4,14,1,4,0,0,0,40,1
43,4,11,2,1,0,4,1,0,0,38,1
27,4,15,5,3,4,4,0,0,0,40,1
32,7,11,2,1,0,2,1,0,0,40,0
28,4,9,4,12,3,4,0,0,0,25,1
59,4,11,2,10,0,4,1,0,0,40,1
58,7,11,0,5,1,4,1,0,0,40,1
35,4,11,2,6,5,4,0,0,0,40,0
19,4,14,4,10,3,2,1,0,0,35,1
36,2,11,4,3,3,4,0,0,0,50,0
31,2,15,4,8,3,4,1,0,82,50,1
32,4,11,2,3,0,4,1,0,0,40,1
35,4,9,2,4,0,4,1,0,0,40,0
19,4,9,4,4,4,2,1,0,0,40,1
31,4,4,2,8,0,4,1,0,0,40,1
