age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
39,1,11,2,14,0,4,1,0,0,40,0
30,4,0,0,10,4,4,1,0,0,42,1
62,4,9,2,14,0,4,1,0,0,40,1
29,2,11,4,4,1,4,0,0,0,40,1
41,4,5,2,4,5,4,0,0,0,40,1
69,4,15,2,1,0,4,1,0,0,40,0
20,4,11,4,7,3,4,0,0,0,30,1
29,4,15,4,3,1,4,1,0,0,48,1
43,4,11,0,7,4,4,0,0,0,40,1
64,6,1,4,5,1,4,1,49,0,50,1
37,4,5,0,3,4,4,0,0,0,50,1
29,1,11,2,12,5,4,0,0,0,70,1
21,4,11,4,4,1,4,1,0,0,40,1
33,2,11,2,10,0,4,1,0,0,60,1
32,4,15,2,7,0,4,1,0,0,50,0
42,1,0,0,8,1,4,1,0,0,40,1
36,4,7,4,1,3,4,1,0,0,28,1
55,0,11,0,0,4,4,0,97,0,40,1
18,5,9,4,4,1,4,1,0,0,45,0
41,4,0,2,7,0,1,1,0,0,35,0
20,4,9,4,13,1,4,0,0,0,40,1
38,6,15,5,12,1,4,1,0,0,73,1
27,4,11,4,6,1,1,1,0,0,40,1
33,4,15,2,1,0,4,1,0,0,40,0
37,0,11,2,0,0,4,1,0,0,35,1
36,4,8,2,10,0,3,1,0,0,40,1
19,4,5,4,5,1,4,0,0,0,25,1
48,4,11,2,14,0,2,1,0,0,40,1
21,4,8,4,7,1,2,1,0,0,40,1
71,4,15,4,12,3,4,1,21,0,50,1
31,6,11,2,3,0,4,1,0,0,50,1
38,4,15,0,4,4,4,1,0,0,35,1
38,6,11,2,3,0,4,1,0,0,40,1
26,0,5,4,0,1,4,1,0,0,16,1
23,4,11,4,3,3,3,1,0,0,40,1
50,4,11,5,3,1,4,1,0,0,40,1
44,4,11,2,1,0,4,1,0,0,45,0
60,4,11,2,1,0,4,1,0,0,30,1
23,4,11,4,4,3,4,1,0,0,40,1
43,4,12,0,4,3,4,1,0,0,40,1
45,2,9,2,11,0,4,1,0,0,40,0
28,6,9,2,10,5,4,0,0,0,16,1
41,4,9,2,10,0,2,1,0,0,40,0
40,6,12,2,10,0,4,1,0,0,40,0
19,4,9,4,4,3,2,0,0,0,35,1
41,5,12,2,10,0,1,1,0,0,40,0
51,2,6,0,14,1,4,0,0,0,42,1
34,4,11,4,3,3,4,1,0,0,40,0
48,4,9,2,4,0,4,1,0,0,40,0
33,4,11,2,6,1,4,0,0,0,40,0
26,4,15,4,12,3,4,0,0,0,50,0
28,6,11,4,3,1,4,1,0,0,40,1
27,4,11,4,3,1,4,1,0,0,40,1
36,0,15,2,0,0,4,1,0,0,20,0
40,5,9,2,4,0,4,1,16,0,40,1
59,4,15,2,8,0,4,1,20,0,40,0
20,4,9,4,8,1,4,0,0,0,30,1
62,4,6,2,3,0,1,1,0,0,17,1
55,4,8,2,3,0,4,1,0,0,40,0
33,7,9,2,4,0,4,1,0,0,47,0
20,4,11,4,1,1,4,0,0,0,40,1
21,6,9,4,5,1,4,1,0,0,15,0
36,4,11,2,7,0,4,1,0,0,40,0
63,4,11,2,6,0,4,1,0,43,20,0
33,4,11,4,12,3,4,1,63,0,40,1
65,4,15,2,6,0,4,1,88,0,40,1
62,7,15,2,1,0,4,1,0,0,35,0
34,4,11,2,1,0,4,1,0,0,40,1
41,4,4,0,7,1,4,1,0,0,40,1
70,7,15,4,4,3,4,1,0,0,60,1
45,4,11,0,12,1,4,1,45,0,40,1
23,4,9,4,10,3,4,1,0,0,36,1
18,4,2,4,3,1,4,0,0,0,48,1
31,4,15,4,1,2,2,0,0,0,25,1
30,6,12,4,10,4,4,0,0,0,40,1
27,4,11,4,1,1,4,1,0,0,40,1
24,0,3,4,0,1,4,0,0,0,10,1
41,4,15,4,6,3,4,0,0,0,40,1
38,4,5,2,6,5,2,0,0,0,40,0
41,4,11,2,7,0,4,1,0,0,40,0
22,4,14,4,10,1,4,0,0,0,20,1
29,0,15,2,0,5,4,0,0,0,40,0
49,4,15,6,12,2,2,0,0,0,12,1
43,4,7,0,4,4,4,0,0,0,56,1
48,4,7,2,1,0,4,1,0,0,8,1
47,4,15,2,8,0,4,1,0,0,48,1
52,4,7,2,4,0,4,1,0,0,40,1
17,4,9,4,12,1,4,0,0,0,20,1
46,4,11,2,14,0,4,1,0,0,35,0
37,4,15,2,1,0,4,1,0,0,40,1
60,0,1,2,0,0,1,1,0,0,21,0
72,4,12,6,9,4,4,0,0,0,45,1
38,4,15,0,1,1,4,0,0,0,37,1
24,6,11,4,5,3,4,0,0,0,40,1
27,4,9,4,12,4,4,0,0,0,40,1
56,4,15,2,6,0,4,1,0,0,40,1
37,4,7,4,3,2,4,1,0,0,40,1
50,4,9,0,8,4,4,1,0,0,40,1
17,4,15,4,4,1,4,1,0,0,45,1
80,4,9,3,12,2,4,0,41,0,10,1
52,4,9,3,10,1,4,1,0,0,40,1
30,0,1,2,0,0,4,1,0,0,6,1
59,4,0,5,14,2,4,0,0,0,45,1
24,4,0,2,14,0,4,1,0,0,40,0
31,7,9,2,10,0,4,1,0,0,40,1
36,6,7,4,12,4,4,0,0,0,40,1
65,4,11,2,8,0,4,1,0,0,40,0
65,6,11,3,3,1,1,1,0,0,40,1
40,4,11,5,8,3,2,1,0,0,40,1
21,4,1,4,8,3,4,0,0,0,30,1
82,4,9,0,12,4,4,0,53,18,50,0
26,4,8,0,5,4,2,0,0,0,40,0
30,6,11,2,12,0,4,1,0,0,40,1
29,5,11,2,3,0,4,1,0,0,40,1
53,4,11,2,13,0,4,1,0,0,40,1
51,4,15,2,3,0,4,1,0,0,50,0
36,4,8,2,13,0,4,1,0,0,60,0
30,2,11,2,11,0,4,1,0,0,40,1
32,4,11,4,6,4,2,0,0,0,40,1
54,4,11,0,7,4,4,0,0,0,48,1
19,1,15,4,8,1,4,1,0,0,40,1
27,4,12,3,1,4,4,0,0,0,40,1
40,4,14,2,10,0,4,1,0,53,40,1
48,7,9,2,10,0,2,1,0,0,40,1
39,4,11,2,6,0,4,1,40,0,10,1
26,4,11,2,7,0,2,1,0,0,40,1
44,6,11,2,3,0,4,1,0,4,40,1
69,0,15,2,0,0,4,1,0,0,40,1
30,4,15,0,7,1,4,0,0,0,40,1
37,4,15,0,12,4,4,0,0,0,50,1
51,4,6,4,5,3,4,1,0,0,40,1
25,4,11,0,4,1,4,0,0,0,60,0
17,0,15,4,0,1,4,1,0,0,10,1
47,4,9,2,4,1,4,0,0,0,45,1
33,4,12,2,10,0,4,1,0,0,40,1
49,4,11,2,1,0,2,1,0,0,40,0
41,6,11,2,3,0,4,1,0,0,40,1
66,4,5,6,7,1,4,1,0,0,43,1
40,5,1,2,12,0,4,1,0,0,40,0
24,5,9,4,4,3,4,1,0,0,60,1
20,4,11,0,1,1,2,1,0,0,40,1
57,4,15,0,1,1,4,0,0,0,40,1
18,4,11,4,12,1,4,1,0,0,72,1
43,4,11,0,3,1,2,1,0,0,84,1
47,7,9,2,1,0,4,1,0,0,45,0
24,4,9,4,10,3,4,1,0,0,40,1
27,4,9,4,4,3,4,0,0,0,40,1
22,2,12,2,10,5,4,0,0,0,40,1
39,4,8,2,3,0,4,1,0,0,40,1
42,4,11,5,1,4,4,0,0,0,45,1
37,4,11,2,7,0,4,1,0,0,45,1
18,4,7,4,13,3,4,0,0,0,40,1
50,4,6,2,14,0,4,1,0,61,2,1
18,4,12,4,12,3,4,0,0,0,35,1
46,6,15,0,12,1,4,0,0,0,40,1
36,4,7,4,13,1,4,1,0,0,50,1
34,4,11,0,7,1,4,0,0,0,15,1
43,4,11,2,3,0,2,1,0,0,40,0
21,4,11,4,8,1,4,0,45,0,58,1
62,4,7,2,9,0,2,1,58,0,20,1
29,4,0,4,14,3,2,1,0,0,40,1
32,6,11,2,14,0,4,1,0,0,65,0
50,4,15,2,8,0,4,1,0,0,12,0
27,4,10,4,12,1,4,0,50,0,45,1
34,6,11,4,12,1,4,1,0,0,32,1
28,2,15,4,11,1,4,0,0,0,30,1
24,4,15,4,1,2,4,1,69,0,40,1
64,4,2,2,3,0,4,1,0,0,45,1
40,0,9,0,0,4,4,0,0,0,40,1
38,5,15,2,4,0,4,1,0,0,50,1
33,4,9,4,1,1,4,0,0,0,40,0
50,4,15,2,12,0,2,1,0,0,40,1
58,4,9,4,12,1,4,1,0,0,48,1
48,6,0,2,9,0,4,1,0,0,40,1
43,4,12,2,4,0,4,1,0,0,50,0
45,4,1,0,8,1,4,0,0,0,45,1
28,4,9,2,4,0,4,1,0,0,55,1
60,6,15,2,12,0,4,1,0,0,40,0
58,4,15,2,12,0,4,1,0,0,40,1
17,4,9,4,10,1,4,0,65,0,10,1
62,4,11,2,1,0,4,1,0,0,10,0
43,4,9,0,4,4,4,0,0,0,60,1
43,4,15,2,6,0,4,1,0,0,40,0
27,2,14,4,10,3,4,0,0,0,60,1
44,4,11,2,12,0,4,1,0,0,4,1
35,4,10,2,12,0,4,1,0,0,30,0
48,4,6,0,4,2,2,1,0,0,40,1
39,1,7,2,10,0,2,1,0,0,40,0
19,4,11,4,13,2,4,1,0,0,25,1
45,4,0,2,7,5,4,0,0,0,20,0
49,4,9,2,12,0,3,1,0,0,40,1
34,0,15,2,0,0,4,1,90,0,40,1
48,4,9,2,4,0,4,1,0,0,40,0
41,4,11,2,3,0,2,1,0,0,40,1
47,4,10,4,6,3,4,1,0,0,40,1
36,6,5,4,8,1,4,1,0,0,20,1
30,4,11,0,14,1,2,1,0,0,30,1
30,6,10,2,5,0,4,1,0,97,40,1
37,4,15,2,12,0,4,1,0,0,40,0
34,4,9,2,4,0,4,1,0,0,45,1
43,4,15,2,8,0,4,1,0,0,15,1
64,4,7,2,3,0,4,1,0,0,40,1
22,4,1,4,14,1,4,1,0,0,40,1
43,4,15,2,1,0,4,1,0,0,40,0
30,4,15,2,7,0,4,1,0,0,40,0
65,4,11,6,6,4,4,0,0,0,52,1
60,0,8,0,0,1,4,0,54,0,40,1
50,4,9,2,4,0,4,1,0,0,50,0
24,4,15,2,4,0,4,1,0,0,45,1
57,4,8,0,1,1,2,0,0,0,40,1
34,6,8,2,3,0,4,1,0,0,40,1
49,6,12,2,4,0,4,1,0,12,20,1
19,4,11,4,3,4,1,0,0,0,45,1
35,5,11,2,4,0,4,1,0,0,50,1
24,4,11,4,14,1,4,0,0,0,40,1
31,4,11,2,3,5,4,0,0,0,40,1
34,6,8,4,10,3,1,0,0,0,40,1
34,4,15,4,1,4,4,1,0,0,40,1
31,4,10,2,10,0,4,1,0,0,38,0
41,2,9,2,11,0,4,1,0,0,40,0
32,5,9,4,12,3,0,1,0,0,60,1
60,4,15,2,12,0,4,1,0,0,20,0
22,4,11,0,9,1,4,0,0,0,30,1
24,4,1,4,12,1,4,0,0,0,43,1
43,4,9,2,12,0,2,1,0,0,40,1
20,4,15,4,4,3,4,0,0,0,20,1
59,4,6,4,3,3,4,1,0,0,55,1
58,4,9,2,1,0,2,1,0,0,40,1
48,4,14,2,8,0,2,1,62,0,40,0
45,1,9,0,10,4,4,0,35,0,55,1
38,4,15,4,8,3,4,0,0,0,30,1
21,6,7,4,1,1,4,1,0,0,44,1
57,4,11,0,8,1,4,1,0,0,40,1
49,5,15,6,1,1,4,1,0,0,40,0
64,4,11,2,6,0,4,1,0,0,50,0
25,6,12,5,4,1,4,0,0,8,40,1
24,4,7,5,10,4,4,0,0,0,24,1
51,5,11,2,12,0,4,1,0,0,20,0
29,6,9,2,12,0,4,1,18,0,30,1
44,4,11,0,8,1,4,0,0,0,40,0
27,4,8,4,3,1,4,0,0,53,37,1
50,6,15,2,8,0,4,1,0,0,50,1
21,4,15,4,8,3,4,0,0,0,54,1
28,4,9,4,10,3,4,1,0,0,40,1
61,4,11,6,13,4,4,0,0,0,40,1
23,4,9,4,12,3,4,1,0,0,20,1
39,4,11,0,6,1,4,1,0,0,30,1
24,1,10,4,10,3,4,0,45,0,60,1
73,4,11,3,6,1,2,1,0,2,60,1
47,2,11,2,1,0,3,1,0,81,40,0
39,4,1,2,8,0,4,1,0,0,40,1
54,4,0,2,8,0,4,1,0,0,40,1
39,4,11,4,12,3,4,0,0,0,40,1
37,4,9,2,4,5,4,0,48,0,40,1
24,4,2,4,14,1,4,0,0,0,45,1
33,7,8,2,4,0,4,1,0,0,40,1
22,4,9,4,10,1,4,1,0,0,40,1
93,6,11,2,4,0,2,1,0,97,40,0
25,4,11,4,14,3,4,0,0,0,40,1
54,4,15,4,3,4,4,0,0,0,35,1
50,4,14,4,10,1,4,1,0,0,50,1
22,4,11,4,8,3,4,0,0,0,35,1
27,6,12,2,10,0,4,1,0,0,40,0
36,4,9,2,4,0,4,1,0,0,50,0
32,4,11,2,12,0,4,1,0,0,40,1
26,4,12,0,8,5,4,0,0,0,40,1
32,4,8,2,12,0,4,1,0,0,60,0
49,4,15,2,14,0,4,1,0,0,40,1
49,2,0,2,14,0,4,1,0,0,53,1
26,4,11,4,3,1,1,0,0,0,40,1
38,4,9,2,13,0,4,1,0,0,40,1
56,2,12,2,10,5,4,0,0,0,40,0
52,4,9,2,10,0,2,1,61,0,20,0
22,4,11,4,7,3,4,0,0,0,30,1
43,4,11,0,14,1,1,1,0,0,40,0
33,4,10,0,12,1,4,1,38,0,40,1
20,4,1,4,8,1,4,1,0,0,25,1
37,6,11,0,3,1,4,1,0,0,50,1
57,4,15,2,6,0,4,1,0,0,45,1
25,4,8,4,4,3,4,0,0,0,40,1
40,0,11,0,0,4,4,0,0,0,39,0
35,4,15,4,3,3,1,1,0,0,40,1
38,0,0,2,0,0,4,1,0,0,40,1
63,4,15,2,4,0,1,1,0,0,48,1
51,2,15,2,11,0,4,1,0,0,40,0
55,4,1,2,4,0,4,1,0,0,70,0
39,4,12,0,4,4,4,0,0,0,40,1
26,2,7,4,10,4,4,0,0,0,50,1
38,0,7,2,0,0,4,1,0,0,12,1
69,4,15,2,8,0,4,1,0,0,35,1
34,4,12,2,12,0,4,1,0,0,30,1
34,4,11,2,7,0,4,1,58,50,40,1
17,4,9,4,1,1,4,1,0,0,40,1
34,4,11,2,7,0,4,1,0,0,40,1
53,4,0,2,8,0,4,1,0,0,40,1
18,4,8,4,4,3,4,0,0,0,38,1
34,4,1,2,12,0,4,1,0,0,50,1
37,2,9,0,10,1,4,1,0,0,40,0
25,4,11,4,6,3,4,0,0,0,40,1
50,0,11,2,0,0,4,1,0,0,40,1
40,4,11,4,7,1,4,0,0,0,38,1
28,4,11,4,7,1,4,1,0,0,40,1
40,6,0,4,12,3,4,0,0,0,50,1
36,4,15,2,8,0,4,1,0,0,40,0
51,6,8,6,14,1,4,1,0,0,40,1
51,4,11,0,8,1,4,0,0,0,40,1
43,1,15,4,0,3,4,0,0,0,55,1
48,2,15,0,11,4,4,0,0,0,40,1
44,4,9,2,4,3,4,1,0,0,46,1
17,4,15,0,4,1,4,0,31,0,40,1
50,4,15,2,4,0,4,1,0,0,65,0
51,6,7,2,4,0,4,1,0,0,12,1
53,4,8,6,13,1,4,1,0,0,45,1
42,4,0,2,3,0,4,1,0,0,50,1
30,4,15,2,3,0,4,1,0,0,40,0
33,4,9,4,4,1,4,0,0,0,60,1
22,4,2,4,13,3,4,1,0,0,40,1
17,4,1,4,3,3,2,0,0,0,40,1
28,4,11,4,11,1,4,0,0,0,40,1
33,4,12,2,10,5,2,0,0,0,40,1
29,4,5,0,8,1,4,1,0,0,40,0
37,4,3,2,7,5,4,0,0,0,35,1
28,4,11,5,3,1,4,0,0,0,40,1
61,0,6,2,0,0,2,1,0,0,40,1
25,4,11,3,3,1,4,1,0,0,37,1
40,4,2,0,12,1,4,0,0,0,40,1
31,4,11,2,7,0,4,1,0,0,40,1
20,4,11,4,8,1,4,1,0,0,35,1
17,4,11,4,12,4,1,0,71,0,15,1
44,4,11,0,6,1,4,1,0,0,80,1
25,4,11,4,6,4,4,0,0,0,40,0
29,5,11,2,1,0,4,1,0,0,60,1
40,4,11,2,8,0,4,1,0,46,20,0
35,4,11,4,3,3,4,1,0,0,50,1
36,2,8,6,14,1,4,0,0,0,52,1
47,4,15,2,5,0,4,1,0,0,38,1
43,2,15,0,11,1,4,1,0,0,50,1
30,4,15,4,1,3,4,0,0,0,40,0
33,6,7,2,3,0,4,1,0,0,40,0
33,7,11,4,14,1,4,0,0,0,37,1
18,4,11,4,1,3,4,1,0,31,45,1
22,4,5,4,7,3,4,0,0,0,40,1
51,2,12,0,11,1,4,1,0,0,45,1
25,4,3,4,6,1,4,0,0,0,40,1
20,4,1,4,3,1,4,0,0,0,42,1
49,2,15,0,1,4,4,0,0,0,40,1
17,7,15,4,10,1,4,1,65,0,99,1
34,2,15,2,1,0,4,1,0,0,28,0
24,4,9,6,4,1,4,0,16,0,40,1
22,4,1,4,1,3,4,0,0,0,70,1
17,4,11,4,8,1,0,1,0,0,20,1
27,0,7,2,0,0,4,1,0,4,40,0
42,4,9,5,12,1,2,1,0,0,40,1
49,2,0,2,8,5,4,0,0,0,41,1
45,4,11,2,6,5,4,0,0,0,40,1
25,4,12,4,10,1,4,0,0,0,40,1
51,4,11,2,7,0,2,1,21,67,48,1
25,4,3,4,11,3,4,1,0,0,40,1
41,4,15,0,4,4,4,1,0,0,50,1
36,4,11,2,7,0,4,1,0,0,45,1
75,4,15,4,8,1,1,1,0,0,40,1
25,4,9,4,7,1,4,0,0,0,40,1
40,4,15,0,8,1,2,1,0,0,40,1
47,4,8,0,10,1,3,0,0,0,40,1
18,2,9,4,10,1,4,1,0,0,60,1
26,4,11,4,8,1,4,1,0,0,40,1
62,6,15,3,3,4,4,0,0,0,20,1
28,4,11,2,7,3,4,0,0,0,70,0
47,4,15,2,6,0,4,1,0,0,40,0
60,4,11,2,3,0,4,1,0,38,40,1
32,4,15,2,12,5,4,0,0,0,55,1
46,4,11,0,6,1,4,0,0,0,30,1
19,4,12,4,10,3,4,0,0,0,40,1
51,4,11,2,7,0,4,1,0,0,40,0
21,4,9,4,10,3,4,1,0,0,80,1
17,4,15,4,10,1,4,0,0,0,35,1
22,4,7,4,8,1,4,0,0,0,15,1
68,4,9,2,4,0,4,1,0,84,60,0
40,4,4,2,7,0,4,1,0,0,40,0
46,4,11,2,3,5,4,0,0,0,60,0
31,4,1,2,3,0,4,1,0,0,45,1
23,6,9,4,10,3,4,0,0,0,50,1
40,4,15,2,1,0,2,1,0,0,40,0
31,4,9,2,13,0,4,1,0,0,40,1
66,4,9,2,1,5,1,0,0,0,43,1
48,2,15,6,1,4,4,1,44,0,40,1
39,4,11,4,3,1,4,1,0,33,50,1
43,6,9,0,1,1,2,1,0,0,32,1
28,4,11,2,12,0,4,1,0,0,12,0
25,1,8,4,14,2,4,1,0,0,70,1
60,4,11,2,12,5,4,0,0,23,87,1
17,4,7,4,10,3,1,0,78,0,50,1
18,1,15,4,1,1,4,1,0,0,35,1
32,4,15,2,1,5,4,0,0,0,70,1
58,1,9,2,3,0,4,1,0,0,40,0
80,6,11,2,8,0,4,1,73,11,20,1
26,4,8,5,1,4,4,0,0,0,40,1
34,4,5,2,14,0,4,1,0,0,50,1
40,4,8,4,1,1,2,1,0,0,20,1
53,6,11,2,12,0,4,1,0,0,40,1
36,2,15,2,11,5,4,0,0,0,40,0
25,4,11,2,1,0,2,1,95,0,40,1
36,4,15,2,5,0,4,1,0,0,40,1
41,5,5,2,5,5,4,0,0,0,60,0
58,4,11,0,13,1,1,1,0,0,40,0
32,4,6,2,9,0,4,1,0,0,40,1
25,6,8,2,13,0,4,1,0,0,40,0
51,6,9,2,4,0,4,1,0,0,40,1
51,4,15,0,3,1,4,0,62,0,40,1
58,4,5,2,7,0,4,1,0,0,40,1
39,4,8,2,8,0,4,1,0,0,40,1
40,1,8,0,1,4,4,0,0,0,37,1
50,4,11,0,1,4,4,0,0,0,40,1
49,4,11,2,8,0,4,1,0,0,42,0
55,4,11,2,5,0,2,1,0,0,35,0
29,4,11,0,4,1,4,1,0,0,40,1
49,4,1,5,14,1,4,1,0,0,50,1
70,5,15,2,10,0,4,1,0,54,15,0
23,4,7,6,8,4,4,1,0,0,20,1
39,4,9,2,1,0,4,1,0,0,40,0
41,4,11,5,3,4,4,0,0,0,40,1
28,4,11,4,7,4,4,1,0,0,35,1
26,4,11,4,6,3,4,1,0,0,45,1
37,4,11,4,7,1,4,1,0,0,40,1
27,2,11,4,1,1,3,0,0,0,40,1
35,4,4,2,8,0,4,1,0,0,40,0
28,2,10,2,11,0,4,1,0,0,40,1
36,4,11,2,3,0,4,1,0,0,40,0
60,4,15,6,3,1,0,0,72,0,40,1
26,4,11,4,7,3,4,0,0,0,40,1
37,4,11,2,1,0,4,1,35,0,40,1
56,4,11,2,4,0,4,1,0,0,50,1
54,4,1,2,3,0,4,1,0,0,50,1
47,4,15,0,4,1,4,1,65,0,35,1
56,4,15,2,1,0,4,1,0,0,38,1
21,4,9,4,10,1,4,0,77,0,32,1
18,2,9,4,10,1,2,1,0,0,50,1
41,4,11,2,12,0,4,1,0,0,35,0
67,4,9,2,1,0,4,1,98,0,45,1
47,7,12,2,11,0,4,1,0,0,40,1
41,6,15,2,10,0,2,1,0,0,36,0
52,4,9,2,10,0,4,1,23,0,40,1
41,4,11,4,4,1,4,0,0,0,50,1
58,6,11,2,3,0,4,1,51,0,40,1
49,1,7,2,3,0,4,1,0,0,40,1
45,6,11,2,3,0,4,1,0,0,40,1
46,4,11,2,5,0,4,1,59,0,50,0
57,4,8,2,3,0,4,1,8,0,45,1
30,4,1,2,7,2,4,1,0,0,40,1
50,4,11,2,8,0,4,1,0,0,40,1
46,0,11,0,0,1,4,0,0,0,48,1
36,4,11,5,13,1,2,1,0,0,40,1
43,4,11,2,12,0,4,1,0,0,24,0
33,4,8,2,12,0,4,1,0,0,15,1
28,6,9,0,10,1,4,1,0,0,40,1
19,4,9,4,4,1,4,0,0,0,40,1
28,2,15,4,10,4,4,0,0,0,45,0
32,4,9,2,1,0,4,1,0,0,40,1
29,5,9,4,12,3,4,0,0,0,15,1
23,7,9,4,10,1,4,0,0,0,36,1
27,4,11,4,4,3,2,1,0,0,40,1
24,0,9,4,0,2,4,0,0,74,55,1
37,0,11,4,10,3,4,0,0,0,40,1
44,4,11,2,12,0,4,1,0,0,5,0
20,4,15,4,4,1,4,0,0,0,25,1
56,6,11,2,12,0,4,1,0,0,19,1
33,4,15,2,1,0,4,1,0,0,38,0
39,4,11,0,7,1,2,1,0,0,40,1
38,4,11,4,14,1,4,1,0,0,40,1
21,6,3,4,4,1,4,1,0,0,40,0
22,6,15,4,3,3,4,1,0,0,50,1
52,4,11,0,8,4,4,1,0,0,52,1
51,4,11,0,1,1,2,1,0,0,40,1
37,4,15,0,1,1,4,1,0,0,60,1
38,4,2,0,3,1,2,1,0,0,40,1
41,4,6,2,3,0,4,1,0,0,45,0
54,6,11,6,12,4,4,0,0,0,40,1
74,4,14,2,10,0,4,1,0,0,14,1
31,4,11,4,6,1,4,1,0,0,40,1
18,4,11,4,8,1,4,0,0,0,40,1
21,4,15,2,12,0,4,1,0,0,50,0
72,4,0,5,3,4,2,0,64,0,40,1
46,4,11,2,3,0,4,1,0,0,99,1
29,4,11,0,8,4,4,0,0,0,40,1
90,4,11,4,3,2,4,1,38,0,40,1
30,4,15,4,7,1,2,0,0,0,50,1
21,0,5,4,0,1,4,0,0,0,30,1
46,4,15,2,1,0,4,1,57,0,33,0
32,4,11,6,1,4,4,0,0,0,65,1
40,4,15,2,8,0,4,1,0,0,38,0
66,4,15,2,8,0,4,1,0,0,38,1
46,4,11,0,1,1,4,1,0,0,40,1
32,4,9,2,10,0,4,1,0,0,40,0
41,4,11,2,14,5,4,0,0,0,50,1
46,4,9,0,10,1,4,1,0,0,40,1
38,6,15,2,1,0,4,1,0,0,50,1
33,5,15,2,10,0,4,1,0,0,50,0
49,4,11,0,4,4,4,0,0,0,50,1
54,2,11,4,10,3,4,1,0,0,50,1
47,4,9,6,10,1,4,0,0,0,50,0
47,6,11,6,3,1,4,0,0,44,40,1
19,6,15,4,12,1,3,0,0,0,49,1
60,6,9,2,5,0,4,1,99,0,35,0
53,4,7,2,10,5,4,0,0,0,40,1
30,7,15,2,8,0,4,1,0,0,39,0
59,5,1,0,12,4,4,1,0,0,25,1
46,4,11,0,6,1,4,0,0,0,40,1
35,4,11,2,3,0,2,1,0,0,40,0
59,1,11,0,1,1,4,0,0,0,40,1
61,4,11,6,7,1,4,0,0,0,40,1
20,1,11,4,1,3,4,0,0,0,30,1
25,6,5,4,5,1,4,0,0,0,20,1
27,4,11,4,12,4,4,0,0,0,30,1
24,4,11,4,3,3,4,1,0,0,40,1
45,4,11,4,6,1,1,1,84,0,60,1
43,4,11,0,3,1,4,0,0,0,40,0
62,4,11,2,5,0,1,1,0,0,40,1
41,4,9,5,4,4,4,1,0,0,40,1
35,5,15,2,4,0,4,1,0,0,40,0
21,4,9,4,10,1,4,1,0,0,30,1
55,4,8,0,14,4,4,0,0,0,35,1
21,0,9,4,0,3,4,1,55,0,63,1
52,7,9,2,4,0,4,1,80,0,40,1
48,0,0,2,0,0,4,1,0,0,24,1
37,2,9,2,10,0,4,1,0,0,40,0
42,4,15,2,11,0,4,1,0,0,15,0
71,4,11,2,14,0,3,1,0,0,60,1
39,4,5,6,8,1,4,0,0,0,40,1
25,4,11,2,1,0,4,1,0,0,40,1
41,4,15,0,1,4,4,0,0,0,52,1
28,4,9,2,4,0,2,1,0,0,40,1
32,4,11,2,6,5,4,0,0,0,40,1
43,6,11,0,3,3,4,1,0,0,45,1
38,4,11,2,8,5,4,0,0,0,40,0
24,2,15,4,10,1,4,1,0,0,45,1
34,1,11,2,1,0,4,1,44,0,35,0
53,6,15,2,4,0,4,1,0,0,42,1
20,4,8,4,12,3,4,1,0,0,50,1
48,4,11,2,5,0,4,1,0,0,45,1
59,4,1,5,7,4,4,0,0,0,40,1
51,4,15,2,3,0,4,1,0,0,30,0
43,4,9,2,4,0,4,1,40,0,40,0
21,2,11,2,7,0,4,1,0,0,40,1
61,4,11,2,8,0,4,1,0,0,20,0
31,4,11,0,12,1,2,1,0,0,60,1
19,7,12,4,10,3,4,1,0,0,35,1
43,4,14,2,10,5,4,0,0,0,40,1
51,4,7,2,9,0,4,1,0,0,50,0
47,4,0,2,7,0,4,1,14,0,50,0
24,4,11,2,4,0,4,1,0,0,40,1
29,4,11,4,10,1,4,0,0,0,40,1
17,4,11,0,4,1,2,0,0,0,32,1
28,0,8,2,0,0,4,1,0,0,20,1
47,4,3,4,3,4,4,0,0,0,50,1
75,0,3,0,0,4,4,1,49,0,37,1
23,4,11,5,5,2,4,0,0,0,40,1
44,4,9,2,10,0,4,1,0,0,50,1
45,2,11,0,1,1,4,1,0,0,40,1
47,0,1,2,0,0,4,1,0,0,40,1
27,4,1,2,8,0,4,1,0,0,40,1
35,6,9,2,4,0,4,1,30,0,50,0
48,4,9,3,12,1,4,1,0,0,50,1
55,4,15,2,5,0,2,1,0,0,35,0
45,4,11,0,3,4,4,0,0,0,45,1
40,4,15,0,8,4,4,0,0,0,50,1
38,4,1,2,12,0,4,1,0,0,60,1
17,4,11,4,3,1,2,1,0,0,38,0
53,6,11,2,8,0,4,1,0,0,40,0
19,4,10,5,10,1,4,1,0,0,25,1
50,4,11,3,7,4,4,0,0,0,40,1
25,4,11,0,1,1,4,1,0,0,40,1
26,4,7,4,10,1,4,1,0,0,35,1
54,4,2,2,4,0,4,1,11,0,40,1
35,4,11,4,6,4,2,0,0,0,60,1
20,7,14,4,10,3,4,1,0,0,40,1
59,7,9,2,10,0,4,1,0,0,40,0
37,4,11,0,8,1,4,0,0,0,99,1
28,4,11,4,10,4,4,0,0,0,40,1
52,4,9,2,12,0,3,1,0,0,20,0
68,4,8,2,4,0,4,1,41,0,60,0
48,4,15,2,1,0,4,1,0,0,10,0
