age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,target
94,4,0,2,14,5,4,1,0,0,89,1
60,8,0,6,14,1,4,0,0,0,95,0
26,4,11,4,1,1,1,1,0,0,82,1
16,4,8,2,9,4,4,0,0,0,65,1
76,4,5,4,7,0,4,1,0,0,52,1
9,4,1,2,2,0,0,0,6,0,40,1
76,4,0,4,10,3,4,0,0,0,35,1
65,4,8,0,7,2,4,0,0,0,40,1
52,4,15,4,11,0,4,1,0,0,35,1
28,7,8,2,7,0,4,1,0,0,40,1
56,1,13,4,10,1,4,1,0,0,40,1
76,4,10,4,11,0,2,1,0,0,7,0
23,4,11,4,11,0,4,1,0,0,40,0
60,3,11,4,2,3,4,1,0,0,34,1
87,0,4,4,6,0,0,0,70,0,40,1
62,4,8,3,2,0,4,1,0,0,52,0
52,3,0,2,4,3,4,1,0,0,40,0
46,4,8,2,12,1,4,0,0,0,32,0
50,4,6,4,10,3,4,1,0,0,98,1
70,4,15,4,12,0,4,1,0,0,92,1
28,4,1,4,8,0,4,1,0,0,40,1
22,4,15,4,3,5,4,1,0,0,40,0
47,0,11,2,2,0,4,1,0,0,40,1
58,4,11,4,3,2,4,1,0,0,29,1
53,4,7,2,9,3,4,1,0,0,40,1
78,4,12,2,3,1,4,1,0,0,40,1
82,6,11,5,1,0,1,1,0,0,80,1
57,1,15,4,4,4,4,0,0,0,79,1
71,4,11,5,5,1,4,1,0,0,40,1
49,2,11,4,4,1,4,0,0,0,11,1
6,5,0,4,4,0,4,1,0,0,35,1
8,4,12,4,6,1,4,1,89,0,40,1
74,4,11,4,5,5,4,1,0,0,34,1
64,4,11,2,8,0,4,1,72,0,40,0
29,4,15,4,0,0,4,1,0,0,51,1
66,2,15,2,13,3,4,0,0,0,40,1
63,4,11,1,12,2,4,1,0,0,40,1
45,4,15,2,6,0,4,0,0,0,40,1
49,4,11,2,12,1,4,0,0,0,20,1
61,7,5,2,6,0,4,0,0,0,40,1
14,1,11,4,1,0,4,1,0,0,40,1
3,4,15,3,13,0,4,0,0,0,40,1
22,4,11,2,2,1,4,1,0,0,40,1
32,4,15,5,9,3,4,1,0,0,43,0
32,2,10,4,2,0,4,1,0,0,40,0
42,4,11,2,6,0,4,0,0,0,63,1
21,4,11,2,6,0,4,0,0,0,50,1
58,4,11,0,8,1,4,1,0,0,31,1
39,4,15,4,6,1,4,1,0,0,40,1
74,4,11,4,13,3,4,1,0,0,43,1
30,4,11,2,7,3,4,1,0,0,51,1
48,4,7,2,14,3,4,1,0,0,40,1
46,4,2,5,2,5,4,0,0,0,40,1
52,4,15,2,10,0,4,1,0,0,40,1
90,4,8,2,13,0,4,0,0,0,40,0
33,4,11,4,12,2,4,1,0,0,73,1
76,8,15,2,11,3,4,1,0,0,98,1
91,4,10,2,2,0,4,1,0,0,41,1
66,7,15,2,3,0,4,1,0,0,40,1
72,4,15,6,9,1,4,0,0,0,90,1
15,2,11,4,6,1,4,0,0,0,40,1
38,8,4,4,8,1,4,1,0,0,24,1
99,4,2,4,3,5,4,1,0,0,94,1
73,8,11,4,14,4,3,0,0,0,94,0
6,1,15,4,0,0,4,0,0,0,40,1
53,4,0,5,6,1,4,0,0,0,40,1
70,4,15,2,6,3,4,1,0,0,51,0
31,4,1,4,8,1,4,0,0,0,22,1
22,4,15,2,2,0,4,0,0,0,28,0
57,4,15,2,9,1,4,1,0,0,76,1
66,8,10,4,10,3,4,1,0,0,40,1
25,3,15,1,3,4,4,0,0,0,40,1
6,4,11,2,3,0,4,1,0,0,40,1
74,4,11,4,8,0,4,0,0,0,40,0
85,4,15,4,1,3,4,1,0,0,79,0
41,4,13,2,0,0,4,1,0,0,40,0
21,4,15,4,14,5,4,0,0,0,89,1
86,2,8,2,1,2,4,1,0,0,3,1
1,4,15,4,13,0,4,0,0,0,3,1
62,4,8,4,4,0,4,1,0,0,16,1
50,4,11,2,11,3,4,0,72,0,99,0
69,3,11,5,10,0,4,0,0,0,40,1
70,4,15,0,14,5,4,1,0,0,52,0
53,4,11,2,1,3,4,1,0,0,74,1
28,4,11,2,14,1,4,1,0,0,40,1
95,4,15,3,2,2,4,0,0,0,40,1
59,4,11,4,0,2,4,1,0,0,13,1
44,8,0,2,10,0,4,1,0,0,40,1
74,4,15,4,14,0,4,1,0,0,32,1
25,4,15,2,13,0,4,1,0,0,40,1
77,4,15,4,3,3,4,1,0,0,6,0
76,4,11,2,13,1,4,1,0,0,40,0
48,4,7,2,13,3,4,1,0,0,36,1
40,4,0,2,14,0,4,0,0,38,40,0
36,4,15,2,14,0,4,1,0,0,4,1
92,4,15,2,0,3,4,1,0,0,28,1
68,4,11,2,8,1,4,0,0,0,94,0
22,4,11,5,11,0,4,1,0,0,18,1
43,4,15,2,11,1,4,0,0,0,40,0
61,4,11,2,0,0,4,0,0,0,40,0
9,7,11,2,6,1,4,0,0,0,40,1
84,4,15,1,8,0,4,1,0,0,40,1
57,4,15,2,0,1,4,1,0,0,40,0
46,7,8,5,1,1,4,1,0,0,40,1
64,4,15,2,0,3,0,0,97,0,54,0
29,4,8,2,8,0,4,1,0,0,40,1
90,4,15,2,11,0,4,1,0,0,40,1
20,2,5,4,4,0,4,1,0,0,13,1
4,4,11,2,1,3,4,1,0,0,40,0
8,4,1,2,4,3,4,1,0,0,45,0
20,7,11,2,8,1,4,0,0,0,47,0
91,4,11,2,1,1,3,1,0,0,79,1
0,4,11,4,8,0,4,0,0,0,55,1
87,4,11,2,9,4,4,1,0,0,68,1
10,4,15,6,0,3,4,1,0,0,40,1
10,4,15,2,6,0,4,1,0,0,43,0
25,4,15,4,14,3,4,1,0,0,40,1
55,3,6,4,12,4,4,0,0,38,40,1
95,4,11,2,6,0,4,1,0,0,5,1
42,4,15,4,6,5,4,1,0,0,2,1
56,4,11,4,2,0,2,1,0,0,92,0
3,4,15,4,2,3,4,1,0,38,28,1
97,4,11,0,0,3,4,1,0,0,29,1
43,4,11,0,6,0,4,0,0,0,20,0
83,4,15,3,1,0,4,1,0,0,40,0
4,0,11,4,5,0,4,1,0,0,26,1
65,4,11,4,3,0,4,1,0,0,40,1
33,1,3,3,9,0,4,1,0,0,40,1
94,4,14,2,11,4,4,0,0,0,69,1
26,5,5,4,8,4,0,1,67,0,40,0
79,4,15,4,5,0,4,1,0,0,40,1
16,4,13,3,14,1,4,1,0,38,40,1
90,3,15,2,3,3,4,1,0,0,87,0
29,4,11,4,12,1,4,1,0,0,87,1
31,0,11,2,2,0,4,0,0,0,40,1
31,4,6,2,9,3,4,1,0,0,40,0
62,4,11,4,12,0,4,1,0,0,40,1
12,4,1,4,11,1,4,1,0,0,40,1
39,4,10,2,6,2,4,1,0,0,40,0
66,4,11,2,6,0,4,0,0,0,64,0
59,4,11,6,14,3,4,1,0,0,28,0
71,1,11,4,9,1,4,1,0,0,7,1
43,4,11,0,9,1,4,1,0,0,0,0
2,8,11,4,14,0,4,0,72,38,40,0
47,4,11,4,5,5,4,1,0,0,40,1
46,4,11,4,14,0,4,1,0,0,83,1
11,4,9,4,10,0,4,1,0,0,51,0
18,4,11,2,1,1,3,1,72,0,40,0
58,4,11,2,2,0,4,1,0,0,40,1
10,4,11,2,14,0,4,1,0,38,40,1
22,4,11,2,4,0,0,1,0,0,3,1
12,4,10,3,0,0,4,1,0,0,40,1
41,4,15,2,8,3,4,0,0,0,40,1
84,7,15,2,0,3,4,1,0,0,40,1
2,4,12,6,0,0,4,0,0,0,40,1
56,3,15,4,13,0,4,1,22,0,40,1
4,5,1,4,11,0,4,1,0,0,12,1
92,4,15,4,12,1,4,1,0,0,40,1
45,4,10,4,4,2,4,1,0,0,40,1
93,1,6,2,10,0,4,1,0,0,66,1
16,4,10,2,11,1,4,1,0,0,30,1
27,6,14,4,13,4,4,1,0,0,40,1
9,4,10,2,4,0,4,0,0,0,40,1
62,4,11,4,14,3,4,1,0,0,50,1
37,4,10,3,11,0,4,1,72,0,75,0
27,4,10,2,10,0,4,1,0,0,19,0
37,3,15,4,12,3,4,1,0,0,40,1
20,5,15,4,9,1,4,1,0,0,9,1
42,0,8,2,10,0,4,1,0,0,99,1
44,8,11,2,7,3,4,0,0,0,40,0
37,0,0,4,10,0,4,1,0,0,40,1
11,4,11,2,6,0,4,0,0,0,40,0
38,7,9,2,9,3,4,1,0,0,40,1
28,2,15,2,6,2,4,1,0,0,91,1
39,4,15,5,11,4,4,1,0,0,69,1
65,4,9,2,11,1,0,1,72,0,40,0
29,4,11,4,2,0,4,0,0,0,80,1
31,4,11,2,9,1,4,1,0,0,40,1
23,8,15,2,0,3,4,0,0,0,61,0
41,3,9,4,0,3,3,0,76,0,40,1
91,4,11,2,10,5,4,1,0,0,17,1
64,1,15,2,14,5,4,1,0,38,40,1
85,4,14,2,6,1,1,1,72,0,40,1
55,4,11,2,8,0,0,1,0,0,40,1
30,4,5,0,11,0,4,1,0,0,64,1
10,4,0,4,13,1,4,1,0,0,81,0
9,4,4,4,12,0,4,0,0,0,40,1
85,0,0,4,13,3,4,0,0,0,40,1
6,2,11,2,8,2,1,0,72,0,40,0
61,4,11,2,5,0,0,1,0,0,40,1
1,4,11,2,6,0,3,1,0,0,57,1
17,4,11,2,4,1,4,1,0,0,40,1
4,4,5,2,12,1,4,0,0,0,40,1
89,0,1,4,8,4,4,1,11,0,93,0
53,8,15,4,11,1,2,1,0,0,0,1
10,4,15,2,3,0,4,1,15,0,40,0
5,4,11,2,1,0,4,1,0,0,40,1
25,4,2,2,4,3,4,1,0,0,40,1
98,7,15,2,0,5,4,1,0,0,40,1
68,4,9,2,4,2,4,0,0,0,66,1
85,4,3,2,4,0,4,0,0,0,40,1
48,4,15,2,11,3,0,0,29,0,40,0
57,4,15,2,9,0,4,1,0,0,93,1
81,4,5,4,4,1,4,1,0,0,40,1
23,2,11,5,14,0,4,0,0,38,22,1
97,4,11,4,13,0,4,0,0,0,40,1
23,4,15,4,10,0,4,1,0,0,41,0
23,4,10,2,14,3,4,1,0,0,78,1
51,4,11,2,11,1,4,1,0,0,40,1
99,4,15,2,5,3,4,1,0,0,40,1
64,7,8,4,12,3,4,0,0,0,50,1
80,4,15,2,10,0,0,0,0,0,40,1
93,1,11,2,1,0,4,1,0,0,40,1
89,4,2,2,9,1,4,0,70,0,45,0
73,4,15,2,5,0,4,1,0,0,40,1
25,4,11,4,10,3,4,1,0,0,99,0
44,3,9,2,4,0,4,1,0,0,7,1
80,4,12,2,13,4,4,1,0,0,89,0
22,4,12,2,14,4,4,1,0,0,40,1
90,1,8,2,1,0,4,1,0,0,19,1
82,4,12,2,3,3,4,1,0,0,40,1
52,4,15,4,10,0,4,0,0,0,31,1
46,4,2,2,3,1,4,0,0,0,40,1
58,4,7,5,5,1,4,0,0,0,91,1
44,4,7,2,1,4,4,0,0,0,54,1
97,0,15,2,9,0,4,1,52,0,78,0
68,4,6,2,5,2,4,0,0,0,52,1
24,4,15,5,0,0,4,0,0,0,40,1
39,4,3,4,14,2,4,1,0,38,40,0
8,3,15,2,13,1,4,1,0,0,40,1
95,4,8,2,3,3,4,1,0,0,40,1
86,4,11,2,11,0,4,0,0,0,69,1
18,5,13,4,4,4,4,1,0,0,59,0
7,4,6,4,2,3,4,1,0,0,40,0
31,4,15,4,2,0,4,0,0,0,40,1
80,0,14,4,7,0,4,1,0,0,40,1
91,4,11,2,14,3,4,0,0,0,73,1
17,4,0,4,3,1,2,1,0,0,40,1
65,4,15,2,8,0,4,0,0,0,49,1
16,4,15,2,14,0,4,0,0,0,28,1
41,4,8,4,14,4,4,0,0,0,4,1
27,4,2,2,10,0,4,1,0,0,81,1
82,4,15,2,7,3,4,1,7,0,40,1
16,1,15,2,9,3,4,0,0,0,57,1
37,0,7,0,9,0,4,0,0,0,91,1
98,4,15,2,13,1,4,1,0,0,40,0
70,1,13,4,14,4,4,0,0,38,40,0
77,0,8,2,4,2,4,0,0,0,0,1
32,4,11,2,0,1,4,1,0,0,27,1
51,8,11,2,5,2,4,0,0,0,28,1
40,4,4,2,12,3,4,1,0,0,78,1
40,8,5,4,0,1,4,0,0,0,77,1
53,4,15,2,4,1,4,1,0,0,18,0
85,4,15,6,10,0,4,1,0,0,7,1
36,4,15,2,1,2,2,1,0,0,40,1
1,4,10,2,2,0,4,1,0,0,68,1
46,7,15,2,1,3,4,1,0,0,40,1
17,4,1,4,5,1,4,0,0,0,40,1
73,4,15,2,4,3,4,0,0,0,50,1
23,4,0,1,11,1,4,1,0,0,40,0
37,4,13,2,2,1,4,1,0,0,40,0
51,4,9,4,10,0,4,1,0,0,14,1
67,4,15,4,4,0,4,1,0,0,78,1
92,4,11,2,1,1,4,1,0,0,18,1
36,4,15,2,14,3,4,1,0,0,65,1
99,4,0,4,13,2,4,1,0,0,11,1
15,1,6,4,3,1,4,1,0,0,44,1
20,4,15,2,8,0,4,1,0,0,40,0
37,4,13,4,3,0,4,0,0,0,43,1
68,4,4,2,12,0,4,1,0,0,49,1
60,4,7,1,11,5,4,1,0,0,40,1
67,2,15,2,6,0,4,0,0,0,40,1
91,3,15,2,2,0,3,1,72,0,8,1
84,1,15,4,7,1,2,0,71,0,23,1
6,3,6,2,5,2,4,1,0,0,40,1
16,4,12,2,2,2,4,1,0,0,97,1
37,4,15,5,5,1,4,1,0,0,40,1
86,4,15,2,2,0,4,1,0,0,40,0
56,4,15,2,9,1,4,0,0,0,99,1
98,4,5,4,9,0,4,0,0,0,6,1
29,5,11,2,14,0,1,0,72,38,40,0
39,0,15,4,2,0,4,0,0,0,0,1
21,2,15,2,3,1,1,0,0,0,40,0
83,5,10,2,11,0,4,1,0,0,47,0
72,4,15,4,3,0,4,1,0,0,19,0
13,4,15,3,8,1,4,1,0,0,51,1
60,5,15,2,14,3,4,1,0,0,94,1
5,3,11,2,1,1,4,0,0,0,40,1
51,5,2,4,11,1,4,1,0,0,72,1
32,4,3,2,10,1,4,1,0,0,40,0
37,4,15,2,2,0,2,1,72,0,40,1
76,4,0,3,9,0,4,1,0,0,40,0
19,4,14,2,10,0,4,0,0,0,40,1
80,4,7,2,7,0,4,1,0,0,40,1
23,4,15,4,2,1,4,1,0,0,40,1
50,4,11,4,13,0,4,0,72,82,40,1
48,4,15,2,4,0,4,1,0,0,91,0
6,6,8,4,14,4,3,0,33,0,40,1
57,4,11,4,6,1,4,1,0,0,85,1
29,4,15,3,8,0,4,0,0,0,40,1
96,4,6,4,3,3,4,1,0,0,40,0
40,4,15,4,14,0,2,0,0,0,40,0
80,4,4,4,2,1,4,1,0,0,86,1
54,8,0,2,1,0,4,1,0,0,40,1
36,4,11,4,3,0,4,1,0,0,40,1
97,4,15,3,6,3,4,0,0,0,40,1
96,4,15,1,10,1,4,1,0,0,61,1
12,5,15,4,7,0,1,1,0,0,59,1
59,4,5,2,0,5,4,1,0,0,40,0
48,4,11,5,10,0,4,1,0,0,67,1
61,4,11,0,8,3,4,0,0,0,40,1
33,4,15,5,9,1,4,0,0,0,40,1
19,1,3,4,5,3,4,1,0,0,91,1
35,1,15,4,6,0,4,1,70,0,40,0
67,6,3,4,12,3,4,0,0,0,40,1
88,4,14,1,9,3,4,1,0,0,82,1
91,4,11,4,5,0,4,1,0,0,2,1
15,4,14,4,12,1,4,0,0,0,40,1
96,4,15,2,7,3,4,1,0,0,63,1
22,4,5,4,7,3,4,1,0,0,40,1
92,7,15,2,8,1,3,1,61,0,29,0
21,4,5,4,14,0,4,1,0,0,40,1
75,4,15,5,5,0,4,0,0,0,40,0
94,4,11,2,5,0,4,1,0,0,40,1
53,4,6,4,0,3,4,1,0,0,8,1
51,4,3,2,14,0,4,0,0,0,51,1
38,1,9,4,9,3,4,0,0,0,88,1
61,4,11,2,5,0,4,1,0,0,40,1
55,4,15,4,4,4,4,1,0,0,40,0
40,4,15,2,13,1,4,1,0,0,79,1
99,4,11,4,3,0,4,0,0,0,35,1
85,4,15,2,10,0,0,1,0,0,40,0
8,4,15,2,1,2,4,0,0,0,63,1
51,2,11,4,0,2,4,0,0,0,40,0
79,4,14,2,2,1,4,1,0,0,20,1
97,4,11,4,9,5,3,1,0,0,13,1
5,8,15,2,9,0,4,1,0,0,33,1
12,4,15,2,5,0,4,0,0,0,40,0
16,4,5,2,8,0,4,0,0,0,40,0
35,4,15,2,8,3,4,0,0,0,5,1
26,4,10,2,7,4,4,1,0,0,38,1
42,4,4,1,1,0,4,1,0,0,50,1
74,1,15,4,3,0,4,1,0,0,32,1
81,2,15,2,14,0,4,0,0,0,5,1
28,2,2,2,5,3,4,1,0,0,40,1
59,4,11,4,10,0,4,1,0,0,40,1
41,3,13,2,8,0,4,0,0,0,40,1
43,4,11,3,11,0,4,1,0,0,40,1
42,8,13,2,6,4,2,0,0,0,19,1
30,8,15,4,12,1,4,0,47,0,27,1
84,5,15,2,3,0,4,0,0,0,79,0
57,4,15,4,4,0,4,0,0,0,73,1
70,5,11,2,2,3,0,1,0,0,40,1
19,4,13,2,0,3,4,1,0,0,78,1
83,4,9,2,11,0,0,0,0,0,5,1
64,6,15,2,11,0,4,1,0,0,40,0
56,4,8,1,5,1,4,1,0,0,63,1
37,4,11,6,14,3,4,1,0,0,99,1
8,1,9,2,14,0,4,0,0,0,32,0
37,4,4,2,13,1,4,0,0,0,40,1
8,4,15,4,0,1,4,1,0,0,72,1
79,1,11,2,7,1,4,1,0,0,40,1
47,4,11,2,11,1,4,1,0,0,40,1
95,2,15,1,14,0,4,0,0,0,40,0
12,6,15,2,2,0,4,1,0,0,40,0
75,4,15,5,1,0,1,1,0,0,40,0
63,1,15,2,9,3,4,1,0,0,40,1
18,4,15,1,7,1,4,1,0,0,40,1
71,8,15,4,6,3,4,1,0,0,40,1
85,4,15,4,8,1,4,1,0,0,40,0
3,4,11,2,4,2,4,1,0,0,40,1
23,4,15,0,13,4,4,1,0,0,1,0
26,4,15,4,8,1,4,0,0,0,40,1
11,1,15,4,13,3,4,0,0,0,60,1
74,4,15,5,10,4,4,1,0,0,40,1
24,4,6,2,4,0,4,1,0,0,40,1
1,4,15,1,11,0,4,1,0,0,40,0
34,4,14,2,8,0,4,1,0,0,40,0
79,4,15,2,13,3,4,0,0,0,40,0
93,4,11,2,2,1,4,0,0,0,40,1
70,4,7,2,4,1,4,1,0,0,40,1
84,2,11,2,12,0,4,1,0,0,30,1
8,3,14,2,9,3,4,1,0,0,40,1
57,4,15,2,14,0,4,0,0,0,40,1
59,0,14,2,3,0,4,1,72,0,43,0
91,6,11,4,13,3,4,1,0,0,96,1
75,7,15,2,3,1,4,1,0,0,40,1
70,4,11,2,14,3,4,0,0,0,40,1
38,4,15,5,6,3,4,1,0,0,38,1
55,4,4,2,0,4,4,1,0,0,71,1
52,2,4,2,3,0,3,1,98,0,29,0
23,4,14,4,3,0,4,1,0,0,40,1
42,4,11,4,6,0,4,1,0,0,48,1
71,4,11,2,12,1,2,0,0,0,40,1
68,7,15,4,7,1,4,1,0,0,55,1
17,4,11,2,9,3,4,1,0,0,40,1
33,4,14,2,4,0,4,1,0,0,18,1
82,4,2,4,11,0,4,1,0,0,40,0
9,4,11,3,14,1,4,1,0,0,58,1
48,6,11,2,12,0,4,1,0,0,86,1
93,4,13,1,5,3,3,0,0,0,42,1
37,3,15,3,7,5,4,0,0,0,20,1
77,0,15,4,8,3,4,1,35,0,80,0
46,4,11,4,14,0,4,1,0,0,40,1
34,4,1,2,10,1,4,1,0,0,28,0
75,7,11,2,1,3,4,1,0,0,40,1
35,4,10,2,12,2,4,0,0,0,29,1
24,7,15,2,5,2,4,1,72,0,0,0
36,1,9,2,14,1,4,1,0,0,41,0
89,4,11,4,14,1,4,1,0,0,54,1
91,3,0,4,7,0,4,0,0,0,81,0
64,4,15,0,9,0,4,0,0,0,81,0
11,4,11,2,1,3,2,1,0,0,5,1
22,4,15,5,6,0,4,1,0,0,40,1
65,6,15,2,8,3,4,1,0,0,24,1
44,8,4,2,0,1,4,1,0,0,58,0
50,8,0,6,8,3,4,1,0,0,40,0
53,4,11,4,13,5,4,0,0,0,40,1
73,4,0,2,4,1,4,1,0,0,0,0
69,4,10,4,13,1,3,0,0,0,98,1
93,4,15,4,2,0,4,1,0,0,40,1
49,4,15,4,8,3,4,1,0,0,40,1
5,4,11,4,8,1,4,0,0,0,40,0
15,7,15,2,11,1,4,1,0,0,71,1
6,4,11,2,13,1,4,1,0,0,11,0
39,0,1,4,3,4,4,1,0,0,73,0
42,2,5,3,8,3,4,0,0,0,40,0
72,3,12,1,5,5,4,1,0,0,80,0
40,4,15,2,0,0,4,1,0,0,7,1
16,4,15,2,7,0,4,0,0,0,40,1
56,4,15,2,2,4,4,0,0,0,40,1
19,7,15,2,1,0,4,0,0,0,40,1
32,4,11,4,12,3,4,0,0,0,48,1
45,4,15,2,6,5,4,0,0,0,80,1
37,4,11,6,4,1,4,1,0,0,40,1
5,4,11,5,2,1,4,0,0,0,40,1
16,4,11,4,6,0,4,1,0,0,21,1
43,4,13,2,14,0,4,1,0,0,91,1
68,2,6,2,14,4,3,1,3,38,40,1
44,4,11,2,1,1,4,1,0,0,17,1
29,4,12,2,14,5,4,1,0,0,63,0
70,4,1,2,2,3,4,1,0,0,71,1
52,4,11,2,13,4,4,1,0,0,67,0
75,4,14,2,12,0,4,0,0,0,40,0
79,4,15,2,1,0,4,1,0,0,40,1
9,4,9,2,10,0,4,0,0,0,77,0
17,1,15,2,2,1,4,0,0,0,8,1
5,4,6,2,4,1,4,0,0,0,40,1
56,2,15,2,8,3,1,1,0,0,40,0
0,6,2,4,14,3,4,1,0,38,40,1
94,0,11,4,3,1,4,1,0,0,13,1
82,0,15,2,0,1,4,1,63,0,40,0
6,4,11,2,7,3,4,1,0,0,29,1
98,4,10,2,4,0,4,1,0,0,40,1
87,4,15,4,8,1,4,0,0,0,40,0
48,3,11,0,14,3,4,1,0,38,40,1
44,4,11,4,0,0,4,0,0,0,40,0
25,4,15,4,4,4,4,1,0,0,40,0
34,5,15,4,11,0,4,1,0,0,40,1
59,6,9,2,4,0,4,0,0,0,36,0
27,4,6,2,14,0,4,0,0,0,68,1
31,4,7,5,3,5,4,1,0,0,40,1
43,4,10,2,9,0,4,1,0,0,40,1
22,4,15,2,6,3,4,1,54,0,40,0
12,4,1,2,9,1,4,1,0,0,7,1
20,1,11,2,2,1,4,0,0,0,40,1
86,4,15,2,11,4,4,0,0,0,40,1
46,4,15,6,1,0,4,1,0,0,40,1
48,4,11,1,2,0,4,1,0,0,6,1
69,4,11,2,13,0,4,1,0,0,58,1
66,2,9,2,0,0,4,0,0,0,91,1
0,6,11,4,3,4,4,0,0,0,40,1
97,4,13,2,1,0,4,1,0,0,22,1
40,4,15,4,9,4,4,1,0,0,88,0
15,4,15,6,0,5,4,1,0,0,40,1
22,4,3,4,7,3,4,1,0,0,40,0
22,4,2,2,9,1,4,1,0,0,40,1
7,6,15,6,9,0,4,1,0,0,40,1
78,5,15,4,13,0,4,1,0,0,40,1
25,2,15,2,3,0,4,0,0,0,40,1
30,4,12,4,12,3,4,1,0,0,40,1
12,5,1,2,12,0,4,1,0,0,59,1
15,4,7,4,4,1,4,1,0,0,60,0
25,4,4,0,1,1,4,0,0,0,40,1
8,4,15,4,3,3,4,1,0,0,41,1
81,4,7,2,5,3,4,1,0,0,14,1
56,0,6,4,9,0,0,1,0,0,40,1
93,4,11,2,14,3,4,1,0,0,40,1
97,4,11,4,9,1,4,1,0,0,90,1
35,5,9,4,1,3,4,1,0,38,40,1
40,4,4,2,5,3,4,1,0,0,23,1
13,4,12,4,5,1,4,0,0,0,28,1
4,4,15,4,12,3,4,1,0,0,40,1
11,4,15,3,9,1,3,1,0,0,7,0
43,4,7,2,8,0,4,1,0,0,55,1
47,4,10,2,3,3,4,1,0,0,27,1
56,4,11,2,3,5,4,1,0,0,56,0
51,4,10,4,1,2,2,1,0,0,75,1
63,4,2,2,4,2,4,1,0,0,40,1
37,7,2,2,3,0,4,1,0,0,15,1
50,4,11,6,3,0,4,1,0,0,40,1
65,5,3,2,3,3,4,1,0,0,26,1
9,4,11,2,8,3,4,1,0,0,40,1
71,4,15,2,1,3,4,1,0,0,42,1
36,8,15,2,12,0,4,0,0,0,86,1
17,5,11,0,2,0,4,1,0,0,40,1
65,4,15,0,5,0,4,1,0,0,33,0
57,4,15,1,14,1,4,1,0,0,40,0
93,4,15,5,9,0,4,1,0,0,40,1
9,4,11,2,14,3,4,0,0,0,40,1
13,1,9,2,6,0,4,1,0,0,10,1
58,4,15,2,11,0,4,1,0,0,40,1
25,8,15,4,13,0,4,1,0,0,40,1
12,8,15,4,10,0,4,1,0,0,77,1
14,4,10,4,14,1,4,0,0,0,40,1
2,0,15,2,10,4,0,0,41,0,40,1
98,4,11,2,6,0,4,1,0,0,23,1
58,4,1,2,11,5,4,0,0,0,21,1
13,4,0,2,2,3,4,1,0,0,16,1
73,2,11,2,9,3,4,0,0,0,85,1
60,8,14,5,3,3,4,1,0,0,40,1
57,3,11,4,4,0,4,1,0,0,58,1
44,4,8,4,14,3,4,1,0,38,40,1
70,0,15,4,11,0,4,1,0,0,40,1
33,4,10,4,0,0,4,1,0,0,40,1
31,0,11,6,11,2,4,0,0,0,57,1
45,4,11,2,13,0,4,1,0,0,40,1
19,6,15,0,10,1,4,1,0,0,97,1
72,4,15,2,2,1,4,1,0,0,40,1
17,4,15,2,4,2,4,1,0,0,40,0
18,4,13,4,1,1,4,1,0,0,99,1
81,4,9,4,14,0,4,0,72,0,97,0
45,0,15,4,10,3,4,1,0,0,40,1
39,3,11,4,9,5,4,1,0,0,40,1
6,4,15,2,6,3,4,1,0,0,9,0
81,4,11,2,0,1,4,0,0,0,82,1
54,4,15,4,12,1,4,1,0,0,7,1
35,4,11,5,14,1,0,1,0,38,40,0
43,6,4,2,12,3,4,1,0,0,40,1
2,5,11,4,1,3,4,1,0,0,40,0
45,4,15,2,12,0,4,1,0,0,40,1
20,4,0,1,10,4,4,1,0,0,40,1
75,4,7,4,8,0,3,1,0,0,1,0
57,4,15,2,11,4,4,0,0,0,50,1
0,3,11,4,14,3,4,1,0,0,23,1
40,4,11,1,11,3,4,1,0,0,76,1
8,4,5,4,13,0,4,1,0,0,98,0
25,4,11,2,5,1,4,1,0,0,40,1
89,4,3,5,5,4,4,1,0,0,40,1
2,0,15,2,6,3,4,1,0,0,9,1
68,4,6,4,0,3,4,1,0,0,3,1
77,4,15,0,6,0,4,1,0,0,40,1
66,4,15,3,2,2,4,1,0,0,40,1
90,0,15,2,14,5,4,0,0,38,40,1
93,4,11,4,9,0,2,1,0,0,32,1
51,4,15,2,9,0,4,0,0,0,40,1
58,4,11,2,1,0,4,1,0,0,16,1
29,4,15,2,4,3,4,0,0,0,19,1
60,4,15,6,14,3,4,0,72,0,40,0
80,4,11,6,13,3,4,0,0,0,70,1
54,4,11,2,1,0,4,0,0,0,40,1
68,3,4,2,4,1,4,1,0,0,40,1
85,4,14,2,11,3,4,1,0,0,40,1
30,4,6,2,3,5,4,0,0,0,40,1
54,4,3,3,14,0,4,1,0,0,54,1
82,6,2,2,4,0,4,1,0,0,40,0
34,1,6,2,13,1,4,0,0,0,33,0
83,6,15,4,6,2,4,0,0,0,27,1
24,4,15,1,5,4,4,1,0,0,40,1
48,4,11,4,11,0,4,1,0,0,40,1
58,4,15,4,6,4,4,1,0,0,37,0
27,4,14,4,5,3,4,1,0,0,88,0
76,4,15,2,9,3,4,1,0,0,78,1
52,4,14,4,11,1,4,0,0,0,13,0
60,4,2,0,7,3,3,1,0,0,40,1
32,6,1,4,1,1,4,1,0,0,40,1
49,4,5,2,1,0,4,1,0,0,40,1
15,3,15,2,13,3,4,1,0,0,3,1
22,4,6,4,9,3,4,1,0,0,40,1
90,4,15,4,10,1,4,1,0,0,35,1
90,7,11,2,10,5,4,1,0,0,83,1
